model,pooling,out_vec_size,best_layers,epochs,nhid,qtd_layers,STS12,STS13,STS14,STS15,STS16,STSBenchmark,SICKRelatedness
allmpnet,AVG-NS_SUM-8-12,"torch.Size([63, 768])",NORMAL,4,0,12,"{'pearson': {'mean': np.float64(0.6885754395693484), 'wmean': np.float64(0.6970160919533516)}, 'spearman': {'mean': np.float64(0.6864437642518884), 'wmean': np.float64(0.6954621294697105)}}","{'pearson': {'mean': np.float64(0.7322022158049112), 'wmean': np.float64(0.7641608455153213)}, 'spearman': {'mean': np.float64(0.7359185339779842), 'wmean': np.float64(0.7692754505268152)}}","{'pearson': {'mean': np.float64(0.7496632115597471), 'wmean': np.float64(0.7640735028546252)}, 'spearman': {'mean': np.float64(0.7131202616405936), 'wmean': np.float64(0.7283470591790132)}}","{'pearson': {'mean': np.float64(0.7961169019239538), 'wmean': np.float64(0.801430475681463)}, 'spearman': {'mean': np.float64(0.8110406772933176), 'wmean': np.float64(0.8141691663703201)}}","{'pearson': {'mean': np.float64(0.7723615590726485), 'wmean': np.float64(0.7712228033986581)}, 'spearman': {'mean': np.float64(0.7951904449938739), 'wmean': np.float64(0.7945926008255024)}}","{'devpearson': np.float64(0.7880286405123376), 'pearson': np.float64(0.7485557944141847), 'spearman': np.float64(0.753506363373982), 'mse': 1.0711602906691329, 'yhat': array([2.01437849, 2.04688947, 1.85173799, ..., 3.5773986 , 4.46919478,
       4.0538238 ], shape=(1379,)), 'ndev': 1500, 'ntest': 1379}","{'devpearson': np.float64(0.8493446035115936), 'pearson': np.float64(0.8635567172529057), 'spearman': np.float64(0.8039175340031354), 'mse': 0.26162455171673776, 'yhat': array([3.15259125, 4.78813662, 1.00598559, ..., 2.97927187, 4.5017324 ,
       4.7829434 ], shape=(4927,)), 'ndev': 500, 'ntest': 4927}"
allmpnet,SUM-NS_SUM-8-12,"torch.Size([63, 768])",NORMAL,4,0,12,"{'pearson': {'mean': np.float64(0.6885754462050755), 'wmean': np.float64(0.6970160954872808)}, 'spearman': {'mean': np.float64(0.6864056077326128), 'wmean': np.float64(0.6954378550927126)}}","{'pearson': {'mean': np.float64(0.7322022274927634), 'wmean': np.float64(0.7641608563279157)}, 'spearman': {'mean': np.float64(0.7359185321160986), 'wmean': np.float64(0.7692754477339868)}}","{'pearson': {'mean': np.float64(0.7496632095942187), 'wmean': np.float64(0.7640734997139552)}, 'spearman': {'mean': np.float64(0.7131202616405936), 'wmean': np.float64(0.7283470591790132)}}","{'pearson': {'mean': np.float64(0.7961168995860025), 'wmean': np.float64(0.8014304714552308)}, 'spearman': {'mean': np.float64(0.8110406716411417), 'wmean': np.float64(0.8141691593051001)}}","{'pearson': {'mean': np.float64(0.7723615596327056), 'wmean': np.float64(0.7712228037839278)}, 'spearman': {'mean': np.float64(0.7951904449938739), 'wmean': np.float64(0.7945926008255024)}}","{'devpearson': np.float64(0.6992304329432438), 'pearson': np.float64(0.6353939288364745), 'spearman': np.float64(0.6167155272107739), 'mse': 1.4988313436210374, 'yhat': array([1., 1., 1., ..., 3., 3., 3.], shape=(1379,)), 'ndev': 1500, 'ntest': 1379}","{'devpearson': np.float64(0.6466041429976379), 'pearson': np.float64(0.6533121926000511), 'spearman': np.float64(0.6228168200992981), 'mse': 0.631761093153353, 'yhat': array([3., 4., 3., ..., 3., 4., 4.], shape=(4927,)), 'ndev': 500, 'ntest': 4927}"
allmpnet,MAX-NS_SUM-8-12,"torch.Size([63, 768])",NORMAL,4,0,12,"{'pearson': {'mean': np.float64(0.6281861234568862), 'wmean': np.float64(0.6280833067038853)}, 'spearman': {'mean': np.float64(0.6317424427616171), 'wmean': np.float64(0.6390384954416479)}}","{'pearson': {'mean': np.float64(0.5536839117234936), 'wmean': np.float64(0.6642620800679165)}, 'spearman': {'mean': np.float64(0.5701394751200232), 'wmean': np.float64(0.6852888445628763)}}","{'pearson': {'mean': np.float64(0.6861137701389911), 'wmean': np.float64(0.6993926360289933)}, 'spearman': {'mean': np.float64(0.6797327739996079), 'wmean': np.float64(0.6932329795780175)}}","{'pearson': {'mean': np.float64(0.7037389300614668), 'wmean': np.float64(0.7215318292146803)}, 'spearman': {'mean': np.float64(0.7451418223647374), 'wmean': np.float64(0.7626150852035318)}}","{'pearson': {'mean': np.float64(0.6574902011890208), 'wmean': np.float64(0.6531882589295783)}, 'spearman': {'mean': np.float64(0.7240589717987574), 'wmean': np.float64(0.7223610924861176)}}","{'devpearson': np.float64(0.7147048313656941), 'pearson': np.float64(0.6845341894072727), 'spearman': np.float64(0.6959283002139767), 'mse': 1.4491158435073435, 'yhat': array([1.07116373, 2.27165606, 1.49054719, ..., 3.74661632, 3.53795697,
       3.57662552], shape=(1379,)), 'ndev': 1500, 'ntest': 1379}","{'devpearson': np.float64(0.8149475341564187), 'pearson': np.float64(0.8288312613110368), 'spearman': np.float64(0.7706925382710197), 'mse': 0.34541254960154316, 'yhat': array([3.65457625, 4.00557463, 1.06024743, ..., 3.04183064, 4.6096363 ,
       4.70939189], shape=(4927,)), 'ndev': 500, 'ntest': 4927}"
allmpnet,CLS_SUM-1-6,"torch.Size([63, 768])",NORMAL,4,0,12,"{'pearson': {'mean': np.float64(0.14605451249029838), 'wmean': np.float64(0.14567221257240018)}, 'spearman': {'mean': np.float64(0.24343153080218963), 'wmean': np.float64(0.22349633970996235)}}","{'pearson': {'mean': np.float64(-0.0026193814525796943), 'wmean': np.float64(-0.016271629083908338)}, 'spearman': {'mean': np.float64(0.18855202250097006), 'wmean': np.float64(0.2789507199852601)}}","{'pearson': {'mean': np.float64(0.10815639454703008), 'wmean': np.float64(0.11176426393012225)}, 'spearman': {'mean': np.float64(0.26112304299678274), 'wmean': np.float64(0.26661574099872426)}}","{'pearson': {'mean': np.float64(0.04737699446833733), 'wmean': np.float64(0.02483987730228384)}, 'spearman': {'mean': np.float64(0.34730101452500994), 'wmean': np.float64(0.35388566900476776)}}","{'pearson': {'mean': np.float64(0.12728776298685646), 'wmean': np.float64(0.13161145685459485)}, 'spearman': {'mean': np.float64(0.534121489100846), 'wmean': np.float64(0.537763382382594)}}","{'devpearson': np.float64(0.5730870541302759), 'pearson': np.float64(0.48035521349875165), 'spearman': np.float64(0.48151903729228335), 'mse': 1.9248993207116996, 'yhat': array([1.96232891, 2.92666222, 2.89022328, ..., 3.67734545, 3.33232951,
       3.67941602], shape=(1379,)), 'ndev': 1500, 'ntest': 1379}","{'devpearson': np.float64(0.776603800293981), 'pearson': np.float64(0.7763388881679161), 'spearman': np.float64(0.7210667206535609), 'mse': 0.43366248795962686, 'yhat': array([2.29537115, 3.37955053, 2.01254153, ..., 2.91048101, 4.2703329 ,
       4.55471786], shape=(4927,)), 'ndev': 500, 'ntest': 4927}"
allmpnet,AVG_SUM-1-6,"torch.Size([63, 768])",NORMAL,4,0,12,"{'pearson': {'mean': np.float64(0.6047852849140016), 'wmean': np.float64(0.6032504626682911)}, 'spearman': {'mean': np.float64(0.6091290170794617), 'wmean': np.float64(0.6092431802777549)}}","{'pearson': {'mean': np.float64(0.6233737285508114), 'wmean': np.float64(0.6533479700028634)}, 'spearman': {'mean': np.float64(0.633683017457093), 'wmean': np.float64(0.6608109177017952)}}","{'pearson': {'mean': np.float64(0.6825267234753386), 'wmean': np.float64(0.6935311907199663)}, 'spearman': {'mean': np.float64(0.6569759381419883), 'wmean': np.float64(0.6672813384750498)}}","{'pearson': {'mean': np.float64(0.7552522758738324), 'wmean': np.float64(0.7580398310023182)}, 'spearman': {'mean': np.float64(0.7568049953391461), 'wmean': np.float64(0.7595954653668963)}}","{'pearson': {'mean': np.float64(0.7375894061531718), 'wmean': np.float64(0.7406645394378749)}, 'spearman': {'mean': np.float64(0.7453789683127483), 'wmean': np.float64(0.748477206697838)}}","{'devpearson': np.float64(0.753313738300555), 'pearson': np.float64(0.7071462792557576), 'spearman': np.float64(0.7049945007403918), 'mse': 1.2053082331967593, 'yhat': array([1.84006924, 1.02854212, 1.16589876, ..., 3.41752007, 4.46092692,
       4.09337788], shape=(1379,)), 'ndev': 1500, 'ntest': 1379}","{'devpearson': np.float64(0.8302407163368202), 'pearson': np.float64(0.852407429283659), 'spearman': np.float64(0.7864049920714382), 'mse': 0.28056022442345074, 'yhat': array([3.15763779, 4.77802827, 1.08086715, ..., 3.18260668, 4.53208198,
       4.89900948], shape=(4927,)), 'ndev': 500, 'ntest': 4927}"
allmpnet,SUM_SUM-1-6,"torch.Size([63, 768])",NORMAL,4,0,12,"{'pearson': {'mean': np.float64(0.6047852714134395), 'wmean': np.float64(0.6032504493032544)}, 'spearman': {'mean': np.float64(0.6090705735812033), 'wmean': np.float64(0.6092027927262047)}}","{'pearson': {'mean': np.float64(0.6233737316058434), 'wmean': np.float64(0.6533479696641241)}, 'spearman': {'mean': np.float64(0.633683017457093), 'wmean': np.float64(0.6608109177017952)}}","{'pearson': {'mean': np.float64(0.68252670879871), 'wmean': np.float64(0.6935311747968905)}, 'spearman': {'mean': np.float64(0.6569759381419883), 'wmean': np.float64(0.6672813384750498)}}","{'pearson': {'mean': np.float64(0.7552522809469213), 'wmean': np.float64(0.7580398397124206)}, 'spearman': {'mean': np.float64(0.7568055467678527), 'wmean': np.float64(0.7595961546527795)}}","{'pearson': {'mean': np.float64(0.7375893623392711), 'wmean': np.float64(0.7406644967662458)}, 'spearman': {'mean': np.float64(0.7453790546317846), 'wmean': np.float64(0.7484772973109917)}}","{'devpearson': np.float64(0.200793896083437), 'pearson': np.float64(0.02840509173785109), 'spearman': np.float64(0.029528809654696942), 'mse': 4.2599440725483735, 'yhat': array([4., 4., 4., ..., 4., 4., 4.], shape=(1379,)), 'ndev': 1500, 'ntest': 1379}","{'devpearson': 0, 'pearson': 0, 'spearman': 0, 'mse': 1.2384885477978484, 'yhat': array([4., 4., 4., ..., 4., 4., 4.], shape=(4927,)), 'ndev': 500, 'ntest': 4927}"
allmpnet,MAX_SUM-1-6,"torch.Size([63, 768])",NORMAL,4,0,12,"{'pearson': {'mean': np.float64(0.6084922152354111), 'wmean': np.float64(0.614303938367616)}, 'spearman': {'mean': np.float64(0.6178605466774998), 'wmean': np.float64(0.6286994236607922)}}","{'pearson': {'mean': np.float64(0.5328041970440967), 'wmean': np.float64(0.6433113517612098)}, 'spearman': {'mean': np.float64(0.5334879208040668), 'wmean': np.float64(0.6444982374184122)}}","{'pearson': {'mean': np.float64(0.6878053231640603), 'wmean': np.float64(0.6982811620217092)}, 'spearman': {'mean': np.float64(0.6792333878677858), 'wmean': np.float64(0.690502407388935)}}","{'pearson': {'mean': np.float64(0.6980772252386199), 'wmean': np.float64(0.7239408668056584)}, 'spearman': {'mean': np.float64(0.7097156683709708), 'wmean': np.float64(0.7352995737028658)}}","{'pearson': {'mean': np.float64(0.708432952420977), 'wmean': np.float64(0.7073935865887563)}, 'spearman': {'mean': np.float64(0.7344596571999189), 'wmean': np.float64(0.7339728501877141)}}","{'devpearson': np.float64(0.5973424175718499), 'pearson': np.float64(0.6037091404466279), 'spearman': np.float64(0.5947069923411891), 'mse': 1.4883153613677067, 'yhat': array([1.88836318, 2.16678005, 1.89207029, ..., 3.18442273, 3.97460696,
       3.8819776 ], shape=(1379,)), 'ndev': 1500, 'ntest': 1379}","{'devpearson': np.float64(0.555296353673785), 'pearson': np.float64(0.6315227140916873), 'spearman': np.float64(0.4750845293883251), 'mse': 0.6578779161693964, 'yhat': array([3.57724909, 3.9146391 , 1.52017456, ..., 3.78839764, 3.99772232,
       3.99659474], shape=(4927,)), 'ndev': 500, 'ntest': 4927}"
allmpnet,AVG-NS_SUM-1-6,"torch.Size([63, 768])",NORMAL,4,0,12,"{'pearson': {'mean': np.float64(0.6128495144518032), 'wmean': np.float64(0.6179246841960563)}, 'spearman': {'mean': np.float64(0.6157687658592802), 'wmean': np.float64(0.6207590311903964)}}","{'pearson': {'mean': np.float64(0.6828133676263078), 'wmean': np.float64(0.7128832367809874)}, 'spearman': {'mean': np.float64(0.6878327349020443), 'wmean': np.float64(0.7143215906510018)}}","{'pearson': {'mean': np.float64(0.7097008421785874), 'wmean': np.float64(0.7262510892405898)}, 'spearman': {'mean': np.float64(0.6710191769336498), 'wmean': np.float64(0.6867893768437086)}}","{'pearson': {'mean': np.float64(0.7641944353060144), 'wmean': np.float64(0.767176808822187)}, 'spearman': {'mean': np.float64(0.7705094211530191), 'wmean': np.float64(0.7721717308989904)}}","{'pearson': {'mean': np.float64(0.7357268136513267), 'wmean': np.float64(0.7348350721446243)}, 'spearman': {'mean': np.float64(0.7422939567948916), 'wmean': np.float64(0.741505824723295)}}","{'devpearson': np.float64(0.7408952774221755), 'pearson': np.float64(0.6829373393576897), 'spearman': np.float64(0.6793196281090902), 'mse': 1.2742180105507874, 'yhat': array([1.97889918, 1.76747476, 1.58284227, ..., 3.46711439, 4.25879249,
       4.29585385], shape=(1379,)), 'ndev': 1500, 'ntest': 1379}","{'devpearson': np.float64(0.8152849571404073), 'pearson': np.float64(0.8296667016701209), 'spearman': np.float64(0.744417011079225), 'mse': 0.32021575007265873, 'yhat': array([3.10837229, 4.23277734, 1.00680801, ..., 3.13852858, 4.20186018,
       4.59956768], shape=(4927,)), 'ndev': 500, 'ntest': 4927}"
allmpnet,SUM-NS_SUM-1-6,"torch.Size([63, 768])",NORMAL,4,0,12,"{'pearson': {'mean': np.float64(0.6128495254546037), 'wmean': np.float64(0.6179246956638381)}, 'spearman': {'mean': np.float64(0.6157505837419596), 'wmean': np.float64(0.620744588049216)}}","{'pearson': {'mean': np.float64(0.6828133769960515), 'wmean': np.float64(0.7128832355166743)}, 'spearman': {'mean': np.float64(0.6878327349020443), 'wmean': np.float64(0.7143215906510018)}}","{'pearson': {'mean': np.float64(0.7097008407049071), 'wmean': np.float64(0.7262510908244364)}, 'spearman': {'mean': np.float64(0.6710191769336498), 'wmean': np.float64(0.6867893768437086)}}","{'pearson': {'mean': np.float64(0.7641944306318231), 'wmean': np.float64(0.7671768062258505)}, 'spearman': {'mean': np.float64(0.7705048008381519), 'wmean': np.float64(0.7721680513435752)}}","{'pearson': {'mean': np.float64(0.735726808535289), 'wmean': np.float64(0.7348350675209233)}, 'spearman': {'mean': np.float64(0.7422939859298077), 'wmean': np.float64(0.7415058553075872)}}","{'devpearson': np.float64(0.04136767888860942), 'pearson': np.float64(-0.06373458087603169), 'spearman': np.float64(-0.11436992347686809), 'mse': 2.4792532100212643, 'yhat': array([3., 3., 3., ..., 3., 3., 3.], shape=(1379,)), 'ndev': 1500, 'ntest': 1379}","{'devpearson': np.float64(0.6306634781267564), 'pearson': np.float64(0.6266594793795748), 'spearman': np.float64(0.575088938796464), 'mse': 0.6707401737864773, 'yhat': array([3., 4., 3., ..., 3., 4., 4.], shape=(4927,)), 'ndev': 500, 'ntest': 4927}"
allmpnet,MAX-NS_SUM-1-6,"torch.Size([63, 768])",NORMAL,4,0,12,"{'pearson': {'mean': np.float64(0.5721670499406877), 'wmean': np.float64(0.5712193702908821)}, 'spearman': {'mean': np.float64(0.5743021597033758), 'wmean': np.float64(0.5804924076782841)}}","{'pearson': {'mean': np.float64(0.4344769780372902), 'wmean': np.float64(0.5614271595081198)}, 'spearman': {'mean': np.float64(0.4457098294002437), 'wmean': np.float64(0.5793481594480737)}}","{'pearson': {'mean': np.float64(0.6306866684622733), 'wmean': np.float64(0.6427573312266506)}, 'spearman': {'mean': np.float64(0.6289240024626738), 'wmean': np.float64(0.6424004843736145)}}","{'pearson': {'mean': np.float64(0.6171357316104737), 'wmean': np.float64(0.637731824615217)}, 'spearman': {'mean': np.float64(0.6609705613127469), 'wmean': np.float64(0.6820470433875544)}}","{'pearson': {'mean': np.float64(0.5895681313085231), 'wmean': np.float64(0.5866761062629047)}, 'spearman': {'mean': np.float64(0.6603576239762353), 'wmean': np.float64(0.6598572644895824)}}","{'devpearson': np.float64(0.604358896833851), 'pearson': np.float64(0.5650425184746632), 'spearman': np.float64(0.558179912478027), 'mse': 1.5832446841445365, 'yhat': array([1.42446417, 1.98304368, 1.56431589, ..., 3.88103938, 3.99097842,
       3.49794727], shape=(1379,)), 'ndev': 1500, 'ntest': 1379}","{'devpearson': np.float64(0.6641058368043502), 'pearson': np.float64(0.7199895595498589), 'spearman': np.float64(0.606390334261866), 'mse': 0.49110917890326317, 'yhat': array([3.63098373, 3.96201512, 1.00000001, ..., 3.08997512, 3.97731064,
       3.995803  ], shape=(4927,)), 'ndev': 500, 'ntest': 4927}"
allmpnet,CLS_SUM-2-7,"torch.Size([63, 768])",NORMAL,4,0,12,"{'pearson': {'mean': np.float64(0.14873293111109698), 'wmean': np.float64(0.14546050101955255)}, 'spearman': {'mean': np.float64(0.23819334847971385), 'wmean': np.float64(0.21854792602445747)}}","{'pearson': {'mean': np.float64(-0.0063745864585416714), 'wmean': np.float64(-0.019265949183962416)}, 'spearman': {'mean': np.float64(0.20231197685228552), 'wmean': np.float64(0.2916761195060384)}}","{'pearson': {'mean': np.float64(0.10490637417986608), 'wmean': np.float64(0.10701405955012505)}, 'spearman': {'mean': np.float64(0.25531798475783163), 'wmean': np.float64(0.26054237931741153)}}","{'pearson': {'mean': np.float64(0.04876499467331272), 'wmean': np.float64(0.024238891125460536)}, 'spearman': {'mean': np.float64(0.3300065872272756), 'wmean': np.float64(0.3362110323754406)}}","{'pearson': {'mean': np.float64(0.14227481943752437), 'wmean': np.float64(0.14686418137558763)}, 'spearman': {'mean': np.float64(0.5339511327100852), 'wmean': np.float64(0.5379527508737265)}}","{'devpearson': np.float64(0.5183118488359459), 'pearson': np.float64(0.47075306789085747), 'spearman': np.float64(0.4626833087083892), 'mse': 1.915853434948536, 'yhat': array([2.06482787, 2.80210274, 2.96359678, ..., 3.19658494, 3.2278905 ,
       3.84755122], shape=(1379,)), 'ndev': 1500, 'ntest': 1379}","{'devpearson': np.float64(0.7744470874993391), 'pearson': np.float64(0.7763328482638331), 'spearman': np.float64(0.7249646265931964), 'mse': 0.4051020516847936, 'yhat': array([2.48978931, 3.57432378, 2.02883152, ..., 3.02657896, 4.47412288,
       4.75516951], shape=(4927,)), 'ndev': 500, 'ntest': 4927}"
allmpnet,AVG_SUM-2-7,"torch.Size([63, 768])",NORMAL,4,0,12,"{'pearson': {'mean': np.float64(0.6082285293047042), 'wmean': np.float64(0.6041100270515164)}, 'spearman': {'mean': np.float64(0.6116625921385118), 'wmean': np.float64(0.6097979873361974)}}","{'pearson': {'mean': np.float64(0.6175873330539324), 'wmean': np.float64(0.6464356014595056)}, 'spearman': {'mean': np.float64(0.6267481060739345), 'wmean': np.float64(0.6537219788527929)}}","{'pearson': {'mean': np.float64(0.6778509165497342), 'wmean': np.float64(0.6886509519587258)}, 'spearman': {'mean': np.float64(0.6528163740640457), 'wmean': np.float64(0.6628428555710287)}}","{'pearson': {'mean': np.float64(0.752699043789127), 'wmean': np.float64(0.7549525485381285)}, 'spearman': {'mean': np.float64(0.7552928275707143), 'wmean': np.float64(0.7573707047741888)}}","{'pearson': {'mean': np.float64(0.7378292408369717), 'wmean': np.float64(0.7410985096054833)}, 'spearman': {'mean': np.float64(0.7464887791749935), 'wmean': np.float64(0.7499664259592163)}}","{'devpearson': np.float64(0.7524691758282612), 'pearson': np.float64(0.7273515558633037), 'spearman': np.float64(0.7295607403911312), 'mse': 1.148920730609559, 'yhat': array([1.36101684, 1.05042609, 1.24175471, ..., 3.20139623, 4.52226754,
       4.05284852], shape=(1379,)), 'ndev': 1500, 'ntest': 1379}","{'devpearson': np.float64(0.8318168247525928), 'pearson': np.float64(0.852422398573375), 'spearman': np.float64(0.7886466610761339), 'mse': 0.27937038886328325, 'yhat': array([3.4457352 , 4.58743752, 1.10394969, ..., 3.16443666, 4.6546364 ,
       4.93456331], shape=(4927,)), 'ndev': 500, 'ntest': 4927}"
allmpnet,SUM_SUM-2-7,"torch.Size([63, 768])",NORMAL,4,0,12,"{'pearson': {'mean': np.float64(0.6082285289370208), 'wmean': np.float64(0.604110033260353)}, 'spearman': {'mean': np.float64(0.6115933526654412), 'wmean': np.float64(0.6097527686023791)}}","{'pearson': {'mean': np.float64(0.6175873211636921), 'wmean': np.float64(0.6464355896600156)}, 'spearman': {'mean': np.float64(0.6267481060739345), 'wmean': np.float64(0.6537219788527929)}}","{'pearson': {'mean': np.float64(0.677850919948233), 'wmean': np.float64(0.6886509553045982)}, 'spearman': {'mean': np.float64(0.6528163740640457), 'wmean': np.float64(0.6628428555710287)}}","{'pearson': {'mean': np.float64(0.7526990456600204), 'wmean': np.float64(0.7549525474033713)}, 'spearman': {'mean': np.float64(0.7552928336270313), 'wmean': np.float64(0.7573707123445852)}}","{'pearson': {'mean': np.float64(0.7378292597727176), 'wmean': np.float64(0.7410985263198044)}, 'spearman': {'mean': np.float64(0.7464888938400491), 'wmean': np.float64(0.7499665463285201)}}","{'devpearson': 0, 'pearson': np.float64(-0.04605236493310471), 'spearman': np.float64(-0.04292012201660333), 'mse': 2.4792449941986945, 'yhat': array([3., 3., 3., ..., 3., 3., 3.], shape=(1379,)), 'ndev': 1500, 'ntest': 1379}","{'devpearson': 0, 'pearson': 0, 'spearman': 0, 'mse': 1.2384885477978484, 'yhat': array([4., 4., 4., ..., 4., 4., 4.], shape=(4927,)), 'ndev': 500, 'ntest': 4927}"
allmpnet,MAX_SUM-2-7,"torch.Size([63, 768])",NORMAL,4,0,12,"{'pearson': {'mean': np.float64(0.6125851516467656), 'wmean': np.float64(0.6163873508705815)}, 'spearman': {'mean': np.float64(0.620826084991131), 'wmean': np.float64(0.6301363163501891)}}","{'pearson': {'mean': np.float64(0.5405437319385383), 'wmean': np.float64(0.6492143076282788)}, 'spearman': {'mean': np.float64(0.5419372617853746), 'wmean': np.float64(0.6504641950576041)}}","{'pearson': {'mean': np.float64(0.6930765844664434), 'wmean': np.float64(0.703650495836085)}, 'spearman': {'mean': np.float64(0.6829049954743538), 'wmean': np.float64(0.6939493787537887)}}","{'pearson': {'mean': np.float64(0.7058789009993831), 'wmean': np.float64(0.7294781445954507)}, 'spearman': {'mean': np.float64(0.7167091540485738), 'wmean': np.float64(0.7397970806724954)}}","{'pearson': {'mean': np.float64(0.7190160186060657), 'wmean': np.float64(0.718036352452555)}, 'spearman': {'mean': np.float64(0.7420150424369429), 'wmean': np.float64(0.7415325293901597)}}","{'devpearson': np.float64(0.6228852599631456), 'pearson': np.float64(0.6195219530423803), 'spearman': np.float64(0.6185343594290454), 'mse': 1.476810457330627, 'yhat': array([1.19920326, 2.05278617, 1.50164189, ..., 3.19459677, 3.99265564,
       3.97085459], shape=(1379,)), 'ndev': 1500, 'ntest': 1379}","{'devpearson': np.float64(0.6835782656996756), 'pearson': np.float64(0.7295457777575602), 'spearman': np.float64(0.570693942640542), 'mse': 0.4866241983706902, 'yhat': array([3.85751754, 3.91307912, 1.00878855, ..., 3.00804949, 3.95388211,
       3.31873155], shape=(4927,)), 'ndev': 500, 'ntest': 4927}"
allmpnet,AVG-NS_SUM-2-7,"torch.Size([63, 768])",NORMAL,4,0,12,"{'pearson': {'mean': np.float64(0.617227988977294), 'wmean': np.float64(0.6199166489798948)}, 'spearman': {'mean': np.float64(0.6200602566965061), 'wmean': np.float64(0.6232011853374441)}}","{'pearson': {'mean': np.float64(0.6822026309539901), 'wmean': np.float64(0.7110238144861629)}, 'spearman': {'mean': np.float64(0.685168769502437), 'wmean': np.float64(0.7116010746754773)}}","{'pearson': {'mean': np.float64(0.706322541567805), 'wmean': np.float64(0.7231696088812393)}, 'spearman': {'mean': np.float64(0.6673667632256883), 'wmean': np.float64(0.6833956376902218)}}","{'pearson': {'mean': np.float64(0.7622460247785601), 'wmean': np.float64(0.7650483207990528)}, 'spearman': {'mean': np.float64(0.7689246471303601), 'wmean': np.float64(0.7703836335870277)}}","{'pearson': {'mean': np.float64(0.7367898241912546), 'wmean': np.float64(0.7361087399278147)}, 'spearman': {'mean': np.float64(0.7463806660124075), 'wmean': np.float64(0.7457467159356747)}}","{'devpearson': np.float64(0.7407754122565375), 'pearson': np.float64(0.7000661032422322), 'spearman': np.float64(0.697145380245926), 'mse': 1.2119430166753133, 'yhat': array([1.80135899, 1.82409836, 1.57739203, ..., 3.1528938 , 4.49128009,
       4.30157406], shape=(1379,)), 'ndev': 1500, 'ntest': 1379}","{'devpearson': np.float64(0.8225423206641289), 'pearson': np.float64(0.8326127452615776), 'spearman': np.float64(0.7516941994478754), 'mse': 0.31884404505297004, 'yhat': array([3.17681619, 4.47527098, 1.09188309, ..., 3.1568741 , 4.5586473 ,
       4.83957472], shape=(4927,)), 'ndev': 500, 'ntest': 4927}"
allmpnet,SUM-NS_SUM-2-7,"torch.Size([63, 768])",NORMAL,4,0,12,"{'pearson': {'mean': np.float64(0.6172280024634432), 'wmean': np.float64(0.6199166597892115)}, 'spearman': {'mean': np.float64(0.620018053730479), 'wmean': np.float64(0.6231710016644185)}}","{'pearson': {'mean': np.float64(0.6822026290163393), 'wmean': np.float64(0.7110238147816392)}, 'spearman': {'mean': np.float64(0.6851687712003813), 'wmean': np.float64(0.7116010772223939)}}","{'pearson': {'mean': np.float64(0.7063225402842733), 'wmean': np.float64(0.7231696101047078)}, 'spearman': {'mean': np.float64(0.6673667632256883), 'wmean': np.float64(0.6833956376902218)}}","{'pearson': {'mean': np.float64(0.7622460201021051), 'wmean': np.float64(0.765048317909464)}, 'spearman': {'mean': np.float64(0.7689246750091396), 'wmean': np.float64(0.7703836684355021)}}","{'pearson': {'mean': np.float64(0.7367898235823513), 'wmean': np.float64(0.7361087387750006)}, 'spearman': {'mean': np.float64(0.7463806660124075), 'wmean': np.float64(0.7457467159356747)}}","{'devpearson': 0, 'pearson': np.float64(-0.060352630781063406), 'spearman': np.float64(-0.005183968989459127), 'mse': 2.4792449952007733, 'yhat': array([3., 3., 3., ..., 3., 3., 3.], shape=(1379,)), 'ndev': 1500, 'ntest': 1379}","{'devpearson': np.float64(0.6286938034199854), 'pearson': np.float64(0.6556279267287148), 'spearman': np.float64(0.5343048271199916), 'mse': 0.7864978380613831, 'yhat': array([4., 4., 1., ..., 4., 4., 4.], shape=(4927,)), 'ndev': 500, 'ntest': 4927}"
allmpnet,MAX-NS_SUM-2-7,"torch.Size([63, 768])",NORMAL,4,0,12,"{'pearson': {'mean': np.float64(0.5758178081504319), 'wmean': np.float64(0.5727671562474662)}, 'spearman': {'mean': np.float64(0.5766445980566204), 'wmean': np.float64(0.5805996507301311)}}","{'pearson': {'mean': np.float64(0.4345215979842587), 'wmean': np.float64(0.5619482866373697)}, 'spearman': {'mean': np.float64(0.4423546364047102), 'wmean': np.float64(0.5762797898295557)}}","{'pearson': {'mean': np.float64(0.6301971937017625), 'wmean': np.float64(0.642756214152399)}, 'spearman': {'mean': np.float64(0.6264428225980506), 'wmean': np.float64(0.639831315506507)}}","{'pearson': {'mean': np.float64(0.6131496215762178), 'wmean': np.float64(0.6329039811840919)}, 'spearman': {'mean': np.float64(0.6571080524647087), 'wmean': np.float64(0.6766330725383018)}}","{'pearson': {'mean': np.float64(0.5953712748851465), 'wmean': np.float64(0.5924763654325288)}, 'spearman': {'mean': np.float64(0.6678545645815118), 'wmean': np.float64(0.6672425570026739)}}","{'devpearson': np.float64(0.5839679143256691), 'pearson': np.float64(0.5629862422610055), 'spearman': np.float64(0.5657081907834978), 'mse': 1.6750036072287726, 'yhat': array([1.08930263, 1.8003011 , 1.19146868, ..., 3.69155595, 3.99533592,
       3.38604328], shape=(1379,)), 'ndev': 1500, 'ntest': 1379}","{'devpearson': np.float64(0.6568427732124136), 'pearson': np.float64(0.6967481344944533), 'spearman': np.float64(0.5552838064254483), 'mse': 0.681707837338494, 'yhat': array([3.76566665, 3.94508455, 1.        , ..., 3.00014516, 3.16802555,
       3.09281123], shape=(4927,)), 'ndev': 500, 'ntest': 4927}"
