model,pooling,out_vec_size,best_layers,epochs,nhid,qtd_layers,STS12,STS13,STS14,STS15,STS16,STSBenchmark,SICKRelatedness
deberta-base,CLS+AVG+MAX-NS_SUM-5-6,"torch.Size([63, 2304])",NORMAL,4,0,12,"{'pearson': {'mean': np.float64(0.48748325826471967), 'wmean': np.float64(0.4808833807681856)}, 'spearman': {'mean': np.float64(0.5192507992751023), 'wmean': np.float64(0.5158452234582129)}}","{'pearson': {'mean': np.float64(0.43898170212575405), 'wmean': np.float64(0.5191789278350746)}, 'spearman': {'mean': np.float64(0.44071671778001004), 'wmean': np.float64(0.51622664282296)}}","{'pearson': {'mean': np.float64(0.5757403662671227), 'wmean': np.float64(0.5815056886826112)}, 'spearman': {'mean': np.float64(0.5674624643220254), 'wmean': np.float64(0.5746804060813013)}}","{'pearson': {'mean': np.float64(0.6350119170094148), 'wmean': np.float64(0.6517969173901729)}, 'spearman': {'mean': np.float64(0.6485966577230469), 'wmean': np.float64(0.664118940878597)}}","{'pearson': {'mean': np.float64(0.5530278122237694), 'wmean': np.float64(0.5613495199884329)}, 'spearman': {'mean': np.float64(0.5932860895342386), 'wmean': np.float64(0.6022432213494143)}}","{'devpearson': np.float64(0.47134157444200786), 'pearson': np.float64(0.3721716442999514), 'spearman': np.float64(0.38233915706310645), 'mse': 2.5812668491429256, 'yhat': array([3.55402638, 2.61126798, 4.09917533, ..., 3.58844734, 3.10826962,
       3.85357028], shape=(1379,)), 'ndev': 1500, 'ntest': 1379}","{'devpearson': np.float64(0.7458884566996105), 'pearson': np.float64(0.7481900272392239), 'spearman': np.float64(0.7533510531995502), 'mse': 0.5079221156579352, 'yhat': array([3.5088387 , 4.6731615 , 2.57891104, ..., 3.09317713, 4.3742656 ,
       4.6503536 ], shape=(4927,)), 'ndev': 500, 'ntest': 4927}"
deberta-base,CLS+SUM+MAX_SUM-5-6,"torch.Size([63, 2304])",NORMAL,4,0,12,"{'pearson': {'mean': np.float64(0.5407602286563614), 'wmean': np.float64(0.533491531838448)}, 'spearman': {'mean': np.float64(0.5448084068622914), 'wmean': np.float64(0.5401555643325162)}}","{'pearson': {'mean': np.float64(0.5271887349864267), 'wmean': np.float64(0.5619151246556215)}, 'spearman': {'mean': np.float64(0.530353758788417), 'wmean': np.float64(0.5602638453812788)}}","{'pearson': {'mean': np.float64(0.6002127467883295), 'wmean': np.float64(0.6141320652484225)}, 'spearman': {'mean': np.float64(0.5833118680323548), 'wmean': np.float64(0.5960756097884558)}}","{'pearson': {'mean': np.float64(0.7013987234069222), 'wmean': np.float64(0.7052214576642332)}, 'spearman': {'mean': np.float64(0.7037312376034247), 'wmean': np.float64(0.7076879386260152)}}","{'pearson': {'mean': np.float64(0.6328203447613044), 'wmean': np.float64(0.642771344419073)}, 'spearman': {'mean': np.float64(0.6412401527745197), 'wmean': np.float64(0.651658185218575)}}","{'devpearson': 0, 'pearson': 0, 'spearman': 0, 'mse': 2.695078206671501, 'yhat': array([2., 2., 2., ..., 2., 2., 2.], shape=(1379,)), 'ndev': 1500, 'ntest': 1379}","{'devpearson': 0, 'pearson': 0, 'spearman': 0, 'mse': 3.3585737923685812, 'yhat': array([2., 2., 2., ..., 2., 2., 2.], shape=(4927,)), 'ndev': 500, 'ntest': 4927}"
deberta-base,CLS+SUM+AVG-NS_SUM-5-6,"torch.Size([63, 2304])",NORMAL,4,0,12,"{'pearson': {'mean': np.float64(0.5386156429691027), 'wmean': np.float64(0.5312518201634945)}, 'spearman': {'mean': np.float64(0.5432407195719996), 'wmean': np.float64(0.5384037264705128)}}","{'pearson': {'mean': np.float64(0.5303062375545766), 'wmean': np.float64(0.5642682726400607)}, 'spearman': {'mean': np.float64(0.5345677236782452), 'wmean': np.float64(0.5632192533497026)}}","{'pearson': {'mean': np.float64(0.6009205254687994), 'wmean': np.float64(0.6145659519379786)}, 'spearman': {'mean': np.float64(0.5834343587409446), 'wmean': np.float64(0.596069204483165)}}","{'pearson': {'mean': np.float64(0.6995896429962513), 'wmean': np.float64(0.7035663981442078)}, 'spearman': {'mean': np.float64(0.7024134509597797), 'wmean': np.float64(0.7065308755655745)}}","{'pearson': {'mean': np.float64(0.6308353300485301), 'wmean': np.float64(0.6406771934421563)}, 'spearman': {'mean': np.float64(0.6406760708305594), 'wmean': np.float64(0.651026081708446)}}","{'devpearson': np.float64(0.04537618436017468), 'pearson': np.float64(-0.01780498871322959), 'spearman': np.float64(-0.02820767176838066), 'mse': 2.479244994249816, 'yhat': array([3.00000003, 3.        , 3.        , ..., 3.        , 3.        ,
       3.        ], shape=(1379,)), 'ndev': 1500, 'ntest': 1379}","{'devpearson': np.float64(0.00035303979402302385), 'pearson': np.float64(0.00859449921932818), 'spearman': np.float64(-0.032157395782281786), 'mse': 3.1784459255124826, 'yhat': array([5., 5., 5., ..., 5., 5., 5.], shape=(4927,)), 'ndev': 500, 'ntest': 4927}"
deberta-base,CLS+SUM+SUM-NS_SUM-5-6,"torch.Size([63, 2304])",NORMAL,4,0,12,"{'pearson': {'mean': np.float64(0.5386663989456718), 'wmean': np.float64(0.5320411712619488)}, 'spearman': {'mean': np.float64(0.5407721457475205), 'wmean': np.float64(0.536702206839261)}}","{'pearson': {'mean': np.float64(0.5357272073993079), 'wmean': np.float64(0.5674675495307354)}, 'spearman': {'mean': np.float64(0.5401422232324476), 'wmean': np.float64(0.5667520269720584)}}","{'pearson': {'mean': np.float64(0.6033145903843266), 'wmean': np.float64(0.617273436287986)}, 'spearman': {'mean': np.float64(0.5861315451364627), 'wmean': np.float64(0.5990841287022189)}}","{'pearson': {'mean': np.float64(0.7017730221819528), 'wmean': np.float64(0.7055193521554881)}, 'spearman': {'mean': np.float64(0.7050549708446234), 'wmean': np.float64(0.7088879533864781)}}","{'pearson': {'mean': np.float64(0.6318690152593807), 'wmean': np.float64(0.641754893846648)}, 'spearman': {'mean': np.float64(0.6429519991621205), 'wmean': np.float64(0.6532352642991976)}}","{'devpearson': 0, 'pearson': 0, 'spearman': 0, 'mse': 2.695078206671501, 'yhat': array([2., 2., 2., ..., 2., 2., 2.], shape=(1379,)), 'ndev': 1500, 'ntest': 1379}","{'devpearson': 0, 'pearson': 0, 'spearman': 0, 'mse': 1.2384885477978484, 'yhat': array([4., 4., 4., ..., 4., 4., 4.], shape=(4927,)), 'ndev': 500, 'ntest': 4927}"
deberta-base,CLS+SUM+MAX-NS_SUM-5-6,"torch.Size([63, 2304])",NORMAL,4,0,12,"{'pearson': {'mean': np.float64(0.5392642617116843), 'wmean': np.float64(0.5318940111071233)}, 'spearman': {'mean': np.float64(0.5441267020248735), 'wmean': np.float64(0.5395825524006868)}}","{'pearson': {'mean': np.float64(0.5272563622306543), 'wmean': np.float64(0.5621898002433054)}, 'spearman': {'mean': np.float64(0.5302986414358309), 'wmean': np.float64(0.5604168815387507)}}","{'pearson': {'mean': np.float64(0.6003858687689942), 'wmean': np.float64(0.6142292759740591)}, 'spearman': {'mean': np.float64(0.583531446682127), 'wmean': np.float64(0.5962641763825627)}}","{'pearson': {'mean': np.float64(0.7012373909154632), 'wmean': np.float64(0.7050753716048517)}, 'spearman': {'mean': np.float64(0.7036730052124458), 'wmean': np.float64(0.7075850922739865)}}","{'pearson': {'mean': np.float64(0.6322773359443097), 'wmean': np.float64(0.6422006506773391)}, 'spearman': {'mean': np.float64(0.6411737227411953), 'wmean': np.float64(0.6515764734542958)}}","{'devpearson': 0, 'pearson': 0, 'spearman': 0, 'mse': 4.910911419144307, 'yhat': array([1., 1., 1., ..., 1., 1., 1.], shape=(1379,)), 'ndev': 1500, 'ntest': 1379}","{'devpearson': 0, 'pearson': 0, 'spearman': 0, 'mse': 1.298531170083215, 'yhat': array([3., 3., 3., ..., 3., 3., 3.], shape=(4927,)), 'ndev': 500, 'ntest': 4927}"
deberta-base,CLS+MAX+AVG-NS_SUM-5-6,"torch.Size([63, 2304])",NORMAL,4,0,12,"{'pearson': {'mean': np.float64(0.5077863454631214), 'wmean': np.float64(0.4998895355506388)}, 'spearman': {'mean': np.float64(0.5245576354061455), 'wmean': np.float64(0.52085456861566)}}","{'pearson': {'mean': np.float64(0.44549261042340854), 'wmean': np.float64(0.5227234380473493)}, 'spearman': {'mean': np.float64(0.4453088235524629), 'wmean': np.float64(0.5188369410351655)}}","{'pearson': {'mean': np.float64(0.5797016592929497), 'wmean': np.float64(0.5866633128421586)}, 'spearman': {'mean': np.float64(0.5699150532198156), 'wmean': np.float64(0.5779518196980177)}}","{'pearson': {'mean': np.float64(0.6395992955654277), 'wmean': np.float64(0.65757095970561)}, 'spearman': {'mean': np.float64(0.651343256698865), 'wmean': np.float64(0.6678705435845216)}}","{'pearson': {'mean': np.float64(0.5606487959464784), 'wmean': np.float64(0.5693488167673181)}, 'spearman': {'mean': np.float64(0.5951972949486829), 'wmean': np.float64(0.6042964611277406)}}","{'devpearson': np.float64(0.4670456243110405), 'pearson': np.float64(0.36868650208820625), 'spearman': np.float64(0.3804281391405843), 'mse': 2.567285799730691, 'yhat': array([2.8115271 , 2.86421582, 3.95271188, ..., 3.69189837, 3.15594844,
       3.80355428], shape=(1379,)), 'ndev': 1500, 'ntest': 1379}","{'devpearson': np.float64(0.7373916733629231), 'pearson': np.float64(0.7507739682081525), 'spearman': np.float64(0.7552750460227304), 'mse': 0.4976245284713053, 'yhat': array([3.69492244, 4.6998528 , 2.67797969, ..., 3.10360788, 4.29514554,
       4.73055797], shape=(4927,)), 'ndev': 500, 'ntest': 4927}"
deberta-base,CLS+MAX+SUM-NS_SUM-5-6,"torch.Size([63, 2304])",NORMAL,4,0,12,"{'pearson': {'mean': np.float64(0.5388338088468496), 'wmean': np.float64(0.5323209506229364)}, 'spearman': {'mean': np.float64(0.5397655192491915), 'wmean': np.float64(0.5362550860154212)}}","{'pearson': {'mean': np.float64(0.532986288349842), 'wmean': np.float64(0.5639057918626136)}, 'spearman': {'mean': np.float64(0.5364145763813996), 'wmean': np.float64(0.5625918207330565)}}","{'pearson': {'mean': np.float64(0.6019975556200867), 'wmean': np.float64(0.6165456226844297)}, 'spearman': {'mean': np.float64(0.5858301944414338), 'wmean': np.float64(0.5993148519356801)}}","{'pearson': {'mean': np.float64(0.7044314312919372), 'wmean': np.float64(0.7078081588260253)}, 'spearman': {'mean': np.float64(0.7065175418163772), 'wmean': np.float64(0.7100879203134148)}}","{'pearson': {'mean': np.float64(0.6322040638597197), 'wmean': np.float64(0.6424385019632058)}, 'spearman': {'mean': np.float64(0.6442248510421134), 'wmean': np.float64(0.654683956781926)}}","{'devpearson': 0, 'pearson': 0, 'spearman': 0, 'mse': 2.695078206671501, 'yhat': array([2., 2., 2., ..., 2., 2., 2.], shape=(1379,)), 'ndev': 1500, 'ntest': 1379}","{'devpearson': np.float64(0.040298326519397853), 'pearson': np.float64(0.010507204043346676), 'spearman': np.float64(-0.05485419125722984), 'mse': 1.2384885477978473, 'yhat': array([4., 4., 4., ..., 4., 4., 4.], shape=(4927,)), 'ndev': 500, 'ntest': 4927}"
deberta-base,CLS+MAX+MAX-NS_SUM-5-6,"torch.Size([63, 2304])",NORMAL,4,0,12,"{'pearson': {'mean': np.float64(0.4864973507353181), 'wmean': np.float64(0.47926990630403427)}, 'spearman': {'mean': np.float64(0.5141238256645686), 'wmean': np.float64(0.5107444744280064)}}","{'pearson': {'mean': np.float64(0.42682355235917707), 'wmean': np.float64(0.5116373003037386)}, 'spearman': {'mean': np.float64(0.42579603622009393), 'wmean': np.float64(0.5068992231382777)}}","{'pearson': {'mean': np.float64(0.569951740156609), 'wmean': np.float64(0.5751568313699918)}, 'spearman': {'mean': np.float64(0.5643589136965395), 'wmean': np.float64(0.5710963769644459)}}","{'pearson': {'mean': np.float64(0.6255950573555803), 'wmean': np.float64(0.6440456505058388)}, 'spearman': {'mean': np.float64(0.6376016027643702), 'wmean': np.float64(0.6553816800133608)}}","{'pearson': {'mean': np.float64(0.5440289697851155), 'wmean': np.float64(0.5526725447337062)}, 'spearman': {'mean': np.float64(0.5814771512613537), 'wmean': np.float64(0.5907202769413517)}}","{'devpearson': np.float64(0.3047216667087317), 'pearson': np.float64(0.2008971525589373), 'spearman': np.float64(0.21165399404258173), 'mse': 3.744019079561958, 'yhat': array([4.00759221, 4.13028044, 3.97990815, ..., 3.86960886, 3.65516712,
       3.98957589], shape=(1379,)), 'ndev': 1500, 'ntest': 1379}","{'devpearson': np.float64(0.6966248272800143), 'pearson': np.float64(0.716595246690906), 'spearman': np.float64(0.721605294990579), 'mse': 0.5419448437139128, 'yhat': array([3.4092002 , 4.48600046, 2.59298169, ..., 3.09103148, 4.6037355 ,
       4.64370613], shape=(4927,)), 'ndev': 500, 'ntest': 4927}"
deberta-base,CLS+AVG-NS+SUM-NS_SUM-5-6,"torch.Size([63, 2304])",NORMAL,4,0,12,"{'pearson': {'mean': np.float64(0.5359029096762844), 'wmean': np.float64(0.5294925174987093)}, 'spearman': {'mean': np.float64(0.5379265691514088), 'wmean': np.float64(0.5342203207177795)}}","{'pearson': {'mean': np.float64(0.5354629748038966), 'wmean': np.float64(0.5655378483884876)}, 'spearman': {'mean': np.float64(0.5386241286365402), 'wmean': np.float64(0.5643696910347724)}}","{'pearson': {'mean': np.float64(0.6026958804755517), 'wmean': np.float64(0.6169188947464005)}, 'spearman': {'mean': np.float64(0.585771149170924), 'wmean': np.float64(0.5991450779205283)}}","{'pearson': {'mean': np.float64(0.7026910149861466), 'wmean': np.float64(0.7062166693098831)}, 'spearman': {'mean': np.float64(0.7056223798495627), 'wmean': np.float64(0.7092770088901379)}}","{'pearson': {'mean': np.float64(0.6303923036620122), 'wmean': np.float64(0.6405006281219348)}, 'spearman': {'mean': np.float64(0.6438162339853298), 'wmean': np.float64(0.6541256225312657)}}","{'devpearson': np.float64(0.008181653532661464), 'pearson': np.float64(-0.01791449747684398), 'spearman': np.float64(-0.0773577137276807), 'mse': 4.910911419143682, 'yhat': array([1., 1., 1., ..., 1., 1., 1.], shape=(1379,)), 'ndev': 1500, 'ntest': 1379}","{'devpearson': np.float64(0.5524111646018289), 'pearson': np.float64(0.6078585967285622), 'spearman': np.float64(0.4414455593187745), 'mse': 0.7478846756237983, 'yhat': array([4., 4., 1., ..., 4., 4., 4.], shape=(4927,)), 'ndev': 500, 'ntest': 4927}"
deberta-base,CLS+AVG-NS+MAX-NS_SUM-5-6,"torch.Size([63, 2304])",NORMAL,4,0,12,"{'pearson': {'mean': np.float64(0.4878361586635873), 'wmean': np.float64(0.4817312975613168)}, 'spearman': {'mean': np.float64(0.5189284416235395), 'wmean': np.float64(0.5153728827978755)}}","{'pearson': {'mean': np.float64(0.43816056051851104), 'wmean': np.float64(0.51676364271623)}, 'spearman': {'mean': np.float64(0.44025492951547057), 'wmean': np.float64(0.5146465916253149)}}","{'pearson': {'mean': np.float64(0.5712889037767495), 'wmean': np.float64(0.5769300852940615)}, 'spearman': {'mean': np.float64(0.5635214309565745), 'wmean': np.float64(0.5705869631670493)}}","{'pearson': {'mean': np.float64(0.6294755738698177), 'wmean': np.float64(0.6471313282843116)}, 'spearman': {'mean': np.float64(0.6449053368895742), 'wmean': np.float64(0.6610000784378628)}}","{'pearson': {'mean': np.float64(0.5462057493444972), 'wmean': np.float64(0.5544451224682322)}, 'spearman': {'mean': np.float64(0.5901003081037314), 'wmean': np.float64(0.5989369260104288)}}","{'devpearson': np.float64(0.4595584005713438), 'pearson': np.float64(0.36119622885112423), 'spearman': np.float64(0.3716429177626495), 'mse': 2.5797712840425926, 'yhat': array([3.62561377, 2.80617911, 4.11606057, ..., 3.64462624, 3.10439366,
       3.89312251], shape=(1379,)), 'ndev': 1500, 'ntest': 1379}","{'devpearson': np.float64(0.7449125262765622), 'pearson': np.float64(0.7496367410039), 'spearman': np.float64(0.7537584603150845), 'mse': 0.4980976935260386, 'yhat': array([3.76434963, 4.68927906, 2.63376545, ..., 3.08414709, 4.26160588,
       4.60135002], shape=(4927,)), 'ndev': 500, 'ntest': 4927}"
deberta-base,CLS+SUM-NS+MAX-NS_SUM-5-6,"torch.Size([63, 2304])",NORMAL,4,0,12,"{'pearson': {'mean': np.float64(0.5369203324485479), 'wmean': np.float64(0.5304261983206497)}, 'spearman': {'mean': np.float64(0.5393320173533119), 'wmean': np.float64(0.5358503514546397)}}","{'pearson': {'mean': np.float64(0.5329373755112708), 'wmean': np.float64(0.5640024947472754)}, 'spearman': {'mean': np.float64(0.5364979246658254), 'wmean': np.float64(0.562801724207273)}}","{'pearson': {'mean': np.float64(0.6021469956065258), 'wmean': np.float64(0.6166163410350797)}, 'spearman': {'mean': np.float64(0.5860597530749089), 'wmean': np.float64(0.5995079974141735)}}","{'pearson': {'mean': np.float64(0.7042569998367674), 'wmean': np.float64(0.7076524421765116)}, 'spearman': {'mean': np.float64(0.7063522050301829), 'wmean': np.float64(0.709880801975402)}}","{'pearson': {'mean': np.float64(0.6315853691532037), 'wmean': np.float64(0.6417938746127979)}, 'spearman': {'mean': np.float64(0.6440276214911405), 'wmean': np.float64(0.6544627646688213)}}","{'devpearson': 0, 'pearson': 0, 'spearman': 0, 'mse': 2.4792449941986945, 'yhat': array([3., 3., 3., ..., 3., 3., 3.], shape=(1379,)), 'ndev': 1500, 'ntest': 1379}","{'devpearson': np.float64(0.5541767023787239), 'pearson': np.float64(0.5717639528811196), 'spearman': np.float64(0.5647456833943683), 'mse': 1.5450584253103468, 'yhat': array([2., 5., 2., ..., 5., 5., 5.], shape=(4927,)), 'ndev': 500, 'ntest': 4927}"
deberta-base,AVG+SUM+MAX_SUM-5-6,"torch.Size([63, 2304])",NORMAL,4,0,12,"{'pearson': {'mean': np.float64(0.5405691731068714), 'wmean': np.float64(0.5332491797012611)}, 'spearman': {'mean': np.float64(0.5445356644852605), 'wmean': np.float64(0.5399535730358751)}}","{'pearson': {'mean': np.float64(0.5269826864640342), 'wmean': np.float64(0.5619031194636118)}, 'spearman': {'mean': np.float64(0.5299183317567567), 'wmean': np.float64(0.5601038024965284)}}","{'pearson': {'mean': np.float64(0.6001309461963872), 'wmean': np.float64(0.6139766330927965)}, 'spearman': {'mean': np.float64(0.5831864403505658), 'wmean': np.float64(0.5958914845038369)}}","{'pearson': {'mean': np.float64(0.7011241515764213), 'wmean': np.float64(0.7049766508563073)}, 'spearman': {'mean': np.float64(0.7035055503602388), 'wmean': np.float64(0.7074738865564563)}}","{'pearson': {'mean': np.float64(0.6322879122254421), 'wmean': np.float64(0.6422255087052199)}, 'spearman': {'mean': np.float64(0.6409394717875888), 'wmean': np.float64(0.6513481220462753)}}","{'devpearson': 0, 'pearson': 0, 'spearman': 0, 'mse': 4.263411781725888, 'yhat': array([4., 4., 4., ..., 4., 4., 4.], shape=(1379,)), 'ndev': 1500, 'ntest': 1379}","{'devpearson': 0, 'pearson': 0, 'spearman': 0, 'mse': 3.3585737923685812, 'yhat': array([2., 2., 2., ..., 2., 2., 2.], shape=(4927,)), 'ndev': 500, 'ntest': 4927}"
deberta-base,AVG+SUM+AVG-NS_SUM-5-6,"torch.Size([63, 2304])",NORMAL,4,0,12,"{'pearson': {'mean': np.float64(0.5384073798173153), 'wmean': np.float64(0.5309973776489949)}, 'spearman': {'mean': np.float64(0.5433652561781661), 'wmean': np.float64(0.5384607918282018)}}","{'pearson': {'mean': np.float64(0.5300373453701915), 'wmean': np.float64(0.5642009775492478)}, 'spearman': {'mean': np.float64(0.534237624754507), 'wmean': np.float64(0.5631256683150421)}}","{'pearson': {'mean': np.float64(0.6007896055471373), 'wmean': np.float64(0.6143633375879651)}, 'spearman': {'mean': np.float64(0.5832865899712947), 'wmean': np.float64(0.5958800852888102)}}","{'pearson': {'mean': np.float64(0.6992784975973553), 'wmean': np.float64(0.7032895528602296)}, 'spearman': {'mean': np.float64(0.7023209523072426), 'wmean': np.float64(0.7064287658826367)}}","{'pearson': {'mean': np.float64(0.6302713163699492), 'wmean': np.float64(0.6400999849332208)}, 'spearman': {'mean': np.float64(0.6403257970759277), 'wmean': np.float64(0.6506745168746845)}}","{'devpearson': 0, 'pearson': 0, 'spearman': 0, 'mse': 4.263411781725888, 'yhat': array([4., 4., 4., ..., 4., 4., 4.], shape=(1379,)), 'ndev': 1500, 'ntest': 1379}","{'devpearson': 0, 'pearson': 0, 'spearman': 0, 'mse': 3.3585737923685812, 'yhat': array([2., 2., 2., ..., 2., 2., 2.], shape=(4927,)), 'ndev': 500, 'ntest': 4927}"
deberta-base,AVG+SUM+SUM-NS_SUM-5-6,"torch.Size([63, 2304])",NORMAL,4,0,12,"{'pearson': {'mean': np.float64(0.5385303835703773), 'wmean': np.float64(0.5318777117392551)}, 'spearman': {'mean': np.float64(0.5411101167026603), 'wmean': np.float64(0.5369491738236227)}}","{'pearson': {'mean': np.float64(0.5355856504331267), 'wmean': np.float64(0.56743002459226)}, 'spearman': {'mean': np.float64(0.5400120887489831), 'wmean': np.float64(0.5666890152685775)}}","{'pearson': {'mean': np.float64(0.6032524221688043), 'wmean': np.float64(0.6171703426707106)}, 'spearman': {'mean': np.float64(0.5861145893815243), 'wmean': np.float64(0.5990177723989927)}}","{'pearson': {'mean': np.float64(0.7016119176976979), 'wmean': np.float64(0.7053768553976756)}, 'spearman': {'mean': np.float64(0.7048574201900643), 'wmean': np.float64(0.708702013556475)}}","{'pearson': {'mean': np.float64(0.631567548919574), 'wmean': np.float64(0.641445819105382)}, 'spearman': {'mean': np.float64(0.6429158121770447), 'wmean': np.float64(0.6531961207934056)}}","{'devpearson': 0, 'pearson': 0, 'spearman': 0, 'mse': 2.695078206671501, 'yhat': array([2., 2., 2., ..., 2., 2., 2.], shape=(1379,)), 'ndev': 1500, 'ntest': 1379}","{'devpearson': 0, 'pearson': 0, 'spearman': 0, 'mse': 1.2384885477978484, 'yhat': array([4., 4., 4., ..., 4., 4., 4.], shape=(4927,)), 'ndev': 500, 'ntest': 4927}"
deberta-base,AVG+SUM+MAX-NS_SUM-5-6,"torch.Size([63, 2304])",NORMAL,4,0,12,"{'pearson': {'mean': np.float64(0.5390677998021671), 'wmean': np.float64(0.5316511870577697)}, 'spearman': {'mean': np.float64(0.5441776013225608), 'wmean': np.float64(0.5396130711550348)}}","{'pearson': {'mean': np.float64(0.5270401523067195), 'wmean': np.float64(0.5621639386037759)}, 'spearman': {'mean': np.float64(0.5303011147882307), 'wmean': np.float64(0.5605385623564331)}}","{'pearson': {'mean': np.float64(0.6002936387254102), 'wmean': np.float64(0.6140644445820089)}, 'spearman': {'mean': np.float64(0.583534256730207), 'wmean': np.float64(0.5961540683621364)}}","{'pearson': {'mean': np.float64(0.7009572405871672), 'wmean': np.float64(0.7048244745031934)}, 'spearman': {'mean': np.float64(0.7033992555021504), 'wmean': np.float64(0.707338512386557)}}","{'pearson': {'mean': np.float64(0.6317428028938572), 'wmean': np.float64(0.6416526885457559)}, 'spearman': {'mean': np.float64(0.6409809924001257), 'wmean': np.float64(0.6513734146023418)}}","{'devpearson': 0, 'pearson': 0, 'spearman': 0, 'mse': 4.263411781725888, 'yhat': array([4., 4., 4., ..., 4., 4., 4.], shape=(1379,)), 'ndev': 1500, 'ntest': 1379}","{'devpearson': 0, 'pearson': 0, 'spearman': 0, 'mse': 1.2384885477978484, 'yhat': array([4., 4., 4., ..., 4., 4., 4.], shape=(4927,)), 'ndev': 500, 'ntest': 4927}"
deberta-base,AVG+MAX+AVG-NS_SUM-5-6,"torch.Size([63, 2304])",NORMAL,4,0,12,"{'pearson': {'mean': np.float64(0.5128909253623142), 'wmean': np.float64(0.5049527370366172)}, 'spearman': {'mean': np.float64(0.5274767845576059), 'wmean': np.float64(0.5237677682427356)}}","{'pearson': {'mean': np.float64(0.4546956142999197), 'wmean': np.float64(0.5290379444406238)}, 'spearman': {'mean': np.float64(0.455123744913696), 'wmean': np.float64(0.5253798008766772)}}","{'pearson': {'mean': np.float64(0.584949891139488), 'wmean': np.float64(0.5926480697273085)}, 'spearman': {'mean': np.float64(0.5732781640717487), 'wmean': np.float64(0.5818384287960355)}}","{'pearson': {'mean': np.float64(0.646649218183809), 'wmean': np.float64(0.6637034223119113)}, 'spearman': {'mean': np.float64(0.658390122954543), 'wmean': np.float64(0.6738894004849613)}}","{'pearson': {'mean': np.float64(0.5696639420759047), 'wmean': np.float64(0.5782697555617529)}, 'spearman': {'mean': np.float64(0.6023790418684168), 'wmean': np.float64(0.6113825450748133)}}","{'devpearson': np.float64(0.45712467251215616), 'pearson': np.float64(0.3597504032405725), 'spearman': np.float64(0.37077396921199596), 'mse': 2.617851212045068, 'yhat': array([2.64402483, 3.07880156, 4.00845099, ..., 3.9292726 , 3.27603817,
       3.87695339], shape=(1379,)), 'ndev': 1500, 'ntest': 1379}","{'devpearson': np.float64(0.7346027087038038), 'pearson': np.float64(0.7450792501609231), 'spearman': np.float64(0.7513854106259541), 'mse': 0.4977664527126104, 'yhat': array([3.64654267, 4.76669062, 2.65692401, ..., 3.05853099, 4.11692439,
       4.78515341], shape=(4927,)), 'ndev': 500, 'ntest': 4927}"
deberta-base,AVG+MAX+SUM-NS_SUM-5-6,"torch.Size([63, 2304])",NORMAL,4,0,12,"{'pearson': {'mean': np.float64(0.5386042526747259), 'wmean': np.float64(0.5320476744615881)}, 'spearman': {'mean': np.float64(0.5397902962338523), 'wmean': np.float64(0.5362486510021026)}}","{'pearson': {'mean': np.float64(0.5327909904753273), 'wmean': np.float64(0.5639204562175688)}, 'spearman': {'mean': np.float64(0.5363256531615895), 'wmean': np.float64(0.5627703766392715)}}","{'pearson': {'mean': np.float64(0.6019533584365125), 'wmean': np.float64(0.6164137190999257)}, 'spearman': {'mean': np.float64(0.5857916831973156), 'wmean': np.float64(0.5991885007132595)}}","{'pearson': {'mean': np.float64(0.704170969840398), 'wmean': np.float64(0.70757964003774)}, 'spearman': {'mean': np.float64(0.7062930156574868), 'wmean': np.float64(0.7098707377861612)}}","{'pearson': {'mean': np.float64(0.6317190502412946), 'wmean': np.float64(0.64193695818673)}, 'spearman': {'mean': np.float64(0.6438429568833827), 'wmean': np.float64(0.6543245844962278)}}","{'devpearson': 0, 'pearson': 0, 'spearman': 0, 'mse': 2.695078206671501, 'yhat': array([2., 2., 2., ..., 2., 2., 2.], shape=(1379,)), 'ndev': 1500, 'ntest': 1379}","{'devpearson': np.float64(0.0064640204776222525), 'pearson': np.float64(0.0070716003591380396), 'spearman': np.float64(-0.04784922786047536), 'mse': 1.2384885477978533, 'yhat': array([4., 4., 4., ..., 4., 4., 4.], shape=(4927,)), 'ndev': 500, 'ntest': 4927}"
