;model;pooling;type_pooling;agg;layer;epochs;out_vec_size;qtd_layers;nhid;params;best_layers;STS12;STS13;STS14;STS15;STS16;STSBenchmark;SICKRelatedness;avg_tasks
0;deberta-base;CLS+AVG_LYR-1;two-tokens;CLS+AVG;LYR-1;4,00;torch.Size([63, 1536]);12,00;0,00;batch-64-nhid-0-inlayer-0;NORMAL;57,82;55,80;63,19;70,18;64,89;73,28;75,76;65,85
1;deberta-base;CLS+SUM_LYR-1;two-tokens;CLS+SUM;LYR-1;4,00;torch.Size([63, 1536]);12,00;0,00;batch-64-nhid-0-inlayer-0;NORMAL;58,65;59,73;64,90;72,62;67,16;57,24;67,69;64,00
2;deberta-base;CLS+MAX_LYR-1;two-tokens;CLS+MAX;LYR-1;4,00;torch.Size([63, 1536]);12,00;0,00;batch-64-nhid-0-inlayer-0;NORMAL;58,28;48,15;63,54;66,87;64,44;64,48;74,37;62,87
3;deberta-base;CLS+AVG-NS_LYR-1;two-tokens;CLS+AVG-NS;LYR-1;4,00;torch.Size([63, 1536]);12,00;0,00;batch-64-nhid-0-inlayer-0;NORMAL;56,91;55,58;63,07;69,39;64,61;72,42;75,67;65,38
4;deberta-base;CLS+SUM-NS_LYR-1;two-tokens;CLS+SUM-NS;LYR-1;4,00;torch.Size([63, 1536]);12,00;0,00;batch-64-nhid-0-inlayer-0;NORMAL;58,46;60,31;65,38;73,01;68,04;55,32;67,62;64,02
5;deberta-base;CLS+MAX-NS_LYR-1;two-tokens;CLS+MAX-NS;LYR-1;4,00;torch.Size([63, 1536]);12,00;0,00;batch-64-nhid-0-inlayer-0;NORMAL;57,65;47,77;63,38;67,01;65,42;64,31;74,38;62,85
6;deberta-base;AVG+SUM_LYR-1;two-tokens;AVG+SUM;LYR-1;4,00;torch.Size([63, 1536]);12,00;0,00;batch-64-nhid-0-inlayer-0;NORMAL;58,64;59,78;64,94;72,61;67,12;52,07;63,08;62,61
7;deberta-base;AVG+MAX_LYR-1;two-tokens;AVG+MAX;LYR-1;4,00;torch.Size([63, 1536]);12,00;0,00;batch-64-nhid-0-inlayer-0;NORMAL;58,23;48,67;63,24;66,73;64,05;66,56;75,80;63,33
8;deberta-base;AVG+AVG-NS_LYR-1;two-tokens;AVG+AVG-NS;LYR-1;4,00;torch.Size([63, 1536]);12,00;0,00;batch-64-nhid-0-inlayer-0;NORMAL;58,56;60,25;65,30;72,95;67,76;70,36;75,45;67,23
9;deberta-base;AVG+SUM-NS_LYR-1;two-tokens;AVG+SUM-NS;LYR-1;4,00;torch.Size([63, 1536]);12,00;0,00;batch-64-nhid-0-inlayer-0;NORMAL;58,46;60,35;65,39;72,98;68,00;58,98;69,01;64,74
10;deberta-base;AVG+MAX-NS_LYR-1;two-tokens;AVG+MAX-NS;LYR-1;4,00;torch.Size([63, 1536]);12,00;0,00;batch-64-nhid-0-inlayer-0;NORMAL;57,63;48,43;63,14;66,87;64,99;65,97;75,78;63,26
11;deberta-base;SUM+MAX_LYR-1;two-tokens;SUM+MAX;LYR-1;4,00;torch.Size([63, 1536]);12,00;0,00;batch-64-nhid-0-inlayer-0;NORMAL;59,06;59,03;64,96;72,81;67,46;58,47;68,31;64,30
12;deberta-base;SUM+AVG-NS_LYR-1;two-tokens;SUM+AVG-NS;LYR-1;4,00;torch.Size([63, 1536]);12,00;0,00;batch-64-nhid-0-inlayer-0;NORMAL;58,68;59,73;64,93;72,61;67,14;58,45;68,78;64,33
13;deberta-base;SUM+SUM-NS_LYR-1;two-tokens;SUM+SUM-NS;LYR-1;4,00;torch.Size([63, 1536]);12,00;0,00;batch-64-nhid-0-inlayer-0;NORMAL;58,65;60,24;65,26;72,90;67,63;59,60;35,82;60,01
14;deberta-base;SUM+MAX-NS_LYR-1;two-tokens;SUM+MAX-NS;LYR-1;4,00;torch.Size([63, 1536]);12,00;0,00;batch-64-nhid-0-inlayer-0;NORMAL;59,04;59,02;65,00;72,84;67,51;55,13;53,12;61,66
15;deberta-base;MAX+AVG-NS_LYR-1;two-tokens;MAX+AVG-NS;LYR-1;4,00;torch.Size([63, 1536]);12,00;0,00;batch-64-nhid-0-inlayer-0;NORMAL;57,92;48,74;62,68;66,25;63,66;67,24;75,94;63,20
16;deberta-base;MAX+SUM-NS_LYR-1;two-tokens;MAX+SUM-NS;LYR-1;4,00;torch.Size([63, 1536]);12,00;0,00;batch-64-nhid-0-inlayer-0;NORMAL;58,99;59,96;65,45;73,28;68,32;56,44;64,99;63,92
17;deberta-base;MAX+MAX-NS_LYR-1;two-tokens;MAX+MAX-NS;LYR-1;4,00;torch.Size([63, 1536]);12,00;0,00;batch-64-nhid-0-inlayer-0;NORMAL;57,80;47,94;63,37;66,60;64,61;53,08;73,01;60,92
18;deberta-base;AVG-NS+SUM-NS_LYR-1;two-tokens;AVG-NS+SUM-NS;LYR-1;4,00;torch.Size([63, 1536]);12,00;0,00;batch-64-nhid-0-inlayer-0;NORMAL;58,47;60,32;65,37;72,97;68,00;56,71;66,41;64,04
19;deberta-base;AVG-NS+MAX-NS_LYR-1;two-tokens;AVG-NS+MAX-NS;LYR-1;4,00;torch.Size([63, 1536]);12,00;0,00;batch-64-nhid-0-inlayer-0;NORMAL;57,38;48,35;62,52;66,39;64,43;66,53;75,93;63,08
20;deberta-base;SUM-NS+MAX-NS_LYR-1;two-tokens;SUM-NS+MAX-NS;LYR-1;4,00;torch.Size([63, 1536]);12,00;0,00;batch-64-nhid-0-inlayer-0;NORMAL;58,94;59,95;65,48;73,29;68,36;53,15;53,76;61,85
21;deberta-base;CLS+AVG+SUM_LYR-1;three-tokens;CLS+AVG+SUM;LYR-1;4,00;torch.Size([63, 2304]);12,00;0,00;batch-64-nhid-0-inlayer-0;NORMAL;58,66;59,66;64,89;72,62;67,14;37,13;67,16;61,04
22;deberta-base;CLS+AVG+MAX_LYR-1;three-tokens;CLS+AVG+MAX;LYR-1;4,00;torch.Size([63, 2304]);12,00;0,00;batch-64-nhid-0-inlayer-0;NORMAL;58,37;48,79;63,40;67,04;64,37;66,70;75,96;63,52
23;deberta-base;CLS+AVG+AVG-NS_LYR-1;three-tokens;CLS+AVG+AVG-NS;LYR-1;4,00;torch.Size([63, 2304]);12,00;0,00;batch-64-nhid-0-inlayer-0;NORMAL;57,89;57,25;64,05;70,97;66,07;70,69;75,54;66,06
24;deberta-base;CLS+AVG+SUM-NS_LYR-1;three-tokens;CLS+AVG+SUM-NS;LYR-1;4,00;torch.Size([63, 2304]);12,00;0,00;batch-64-nhid-0-inlayer-0;NORMAL;58,48;60,31;65,36;72,99;68,03;62,00;68,36;65,08
25;deberta-base;CLS+AVG+MAX-NS_LYR-1;three-tokens;CLS+AVG+MAX-NS;LYR-1;4,00;torch.Size([63, 2304]);12,00;0,00;batch-64-nhid-0-inlayer-0;NORMAL;57,82;48,55;63,33;67,20;65,29;66,13;75,93;63,46
26;deberta-base;CLS+SUM+MAX_LYR-1;three-tokens;CLS+SUM+MAX;LYR-1;4,00;torch.Size([63, 2304]);12,00;0,00;batch-64-nhid-0-inlayer-0;NORMAL;59,07;58,85;64,91;72,80;67,50;48,84;67,08;62,72
27;deberta-base;CLS+SUM+AVG-NS_LYR-1;three-tokens;CLS+SUM+AVG-NS;LYR-1;4,00;torch.Size([63, 2304]);12,00;0,00;batch-64-nhid-0-inlayer-0;NORMAL;58,67;59,58;64,88;72,62;67,14;56,74;65,43;63,58
28;deberta-base;CLS+SUM+SUM-NS_LYR-1;three-tokens;CLS+SUM+SUM-NS;LYR-1;4,00;torch.Size([63, 2304]);12,00;0,00;batch-64-nhid-0-inlayer-0;NORMAL;58,68;60,14;65,24;72,88;67,64;59,28;60,06;63,42
29;deberta-base;CLS+SUM+MAX-NS_LYR-1;three-tokens;CLS+SUM+MAX-NS;LYR-1;4,00;torch.Size([63, 2304]);12,00;0,00;batch-64-nhid-0-inlayer-0;NORMAL;59,03;58,84;64,95;72,82;67,56;47,25;68,66;62,73
30;deberta-base;CLS+MAX+AVG-NS_LYR-1;three-tokens;CLS+MAX+AVG-NS;LYR-1;4,00;torch.Size([63, 2304]);12,00;0,00;batch-64-nhid-0-inlayer-0;NORMAL;58,03;48,64;62,85;66,55;63,94;67,13;76,05;63,31
31;deberta-base;CLS+MAX+SUM-NS_LYR-1;three-tokens;CLS+MAX+SUM-NS;LYR-1;4,00;torch.Size([63, 2304]);12,00;0,00;batch-64-nhid-0-inlayer-0;NORMAL;59,00;59,84;65,41;73,29;68,36;45,60;52,52;60,58
32;deberta-base;CLS+MAX+MAX-NS_LYR-1;three-tokens;CLS+MAX+MAX-NS;LYR-1;4,00;torch.Size([63, 2304]);12,00;0,00;batch-64-nhid-0-inlayer-0;NORMAL;57,92;48,01;63,47;66,80;64,89;60,34;73,29;62,10
33;deberta-base;CLS+AVG-NS+SUM-NS_LYR-1;three-tokens;CLS+AVG-NS+SUM-NS;LYR-1;4,00;torch.Size([63, 2304]);12,00;0,00;batch-64-nhid-0-inlayer-0;NORMAL;58,50;60,24;65,34;72,98;68,03;59,95;66,78;64,55
34;deberta-base;CLS+AVG-NS+MAX-NS_LYR-1;three-tokens;CLS+AVG-NS+MAX-NS;LYR-1;4,00;torch.Size([63, 2304]);12,00;0,00;batch-64-nhid-0-inlayer-0;NORMAL;57,55;48,30;62,70;66,68;64,76;66,57;76,08;63,24
35;deberta-base;CLS+SUM-NS+MAX-NS_LYR-1;three-tokens;CLS+SUM-NS+MAX-NS;LYR-1;4,00;torch.Size([63, 2304]);12,00;0,00;batch-64-nhid-0-inlayer-0;NORMAL;58,95;59,81;65,43;73,29;68,40;56,06;58,20;62,88
36;deberta-base;AVG+SUM+MAX_LYR-1;three-tokens;AVG+SUM+MAX;LYR-1;4,00;torch.Size([63, 2304]);12,00;0,00;batch-64-nhid-0-inlayer-0;NORMAL;59,07;58,97;64,94;72,79;67,42;63,67;67,64;64,93
37;deberta-base;AVG+SUM+AVG-NS_LYR-1;three-tokens;AVG+SUM+AVG-NS;LYR-1;4,00;torch.Size([63, 2304]);12,00;0,00;batch-64-nhid-0-inlayer-0;NORMAL;58,69;59,66;64,92;72,60;67,12;52,91;68,55;63,49
38;deberta-base;AVG+SUM+SUM-NS_LYR-1;three-tokens;AVG+SUM+SUM-NS;LYR-1;4,00;torch.Size([63, 2304]);12,00;0,00;batch-64-nhid-0-inlayer-0;NORMAL;58,67;60,18;65,25;72,89;67,61;56,16;51,69;61,78
39;deberta-base;AVG+SUM+MAX-NS_LYR-1;three-tokens;AVG+SUM+MAX-NS;LYR-1;4,00;torch.Size([63, 2304]);12,00;0,00;batch-64-nhid-0-inlayer-0;NORMAL;59,06;58,95;64,99;72,82;67,49;60,51;59,70;63,36
40;deberta-base;AVG+MAX+AVG-NS_LYR-1;three-tokens;AVG+MAX+AVG-NS;LYR-1;4,00;torch.Size([63, 2304]);12,00;0,00;batch-64-nhid-0-inlayer-0;NORMAL;58,01;49,19;62,73;66,53;63,69;67,32;76,20;63,38
41;deberta-base;AVG+MAX+SUM-NS_LYR-1;three-tokens;AVG+MAX+SUM-NS;LYR-1;4,00;torch.Size([63, 2304]);12,00;0,00;batch-64-nhid-0-inlayer-0;NORMAL;59,02;59,92;65,43;73,28;68,32;44,22;67,80;62,57
42;deberta-base;AVG+MAX+MAX-NS_LYR-1;three-tokens;AVG+MAX+MAX-NS;LYR-1;4,00;torch.Size([63, 2304]);12,00;0,00;batch-64-nhid-0-inlayer-0;NORMAL;57,87;48,25;63,32;66,74;64,63;61,38;71,74;61,99
43;deberta-base;AVG+AVG-NS+SUM-NS_LYR-1;three-tokens;AVG+AVG-NS+SUM-NS;LYR-1;4,00;torch.Size([63, 2304]);12,00;0,00;batch-64-nhid-0-inlayer-0;NORMAL;58,49;60,29;65,36;72,95;67,99;59,80;67,68;64,65
44;deberta-base;AVG+AVG-NS+MAX-NS_LYR-1;three-tokens;AVG+AVG-NS+MAX-NS;LYR-1;4,00;torch.Size([63, 2304]);12,00;0,00;batch-64-nhid-0-inlayer-0;NORMAL;57,53;48,91;62,65;66,70;64,45;66,66;76,22;63,30
45;deberta-base;AVG+SUM-NS+MAX-NS_LYR-1;three-tokens;AVG+SUM-NS+MAX-NS;LYR-1;4,00;torch.Size([63, 2304]);12,00;0,00;batch-64-nhid-0-inlayer-0;NORMAL;58,95;59,84;65,46;73,27;68,36;61,29;49,78;62,42
46;deberta-base;SUM+MAX+AVG-NS_LYR-1;three-tokens;SUM+MAX+AVG-NS;LYR-1;4,00;torch.Size([63, 2304]);12,00;0,00;batch-64-nhid-0-inlayer-0;NORMAL;59,10;58,95;64,96;72,80;67,43;46,25;54,51;60,57
47;deberta-base;SUM+MAX+SUM-NS_LYR-1;three-tokens;SUM+MAX+SUM-NS;LYR-1;4,00;torch.Size([63, 2304]);12,00;0,00;batch-64-nhid-0-inlayer-0;NORMAL;58,88;59,97;65,26;73,01;67,80;50,61;64,58;62,87
48;deberta-base;SUM+MAX+MAX-NS_LYR-1;three-tokens;SUM+MAX+MAX-NS;LYR-1;4,00;torch.Size([63, 2304]);12,00;0,00;batch-64-nhid-0-inlayer-0;NORMAL;59,43;58,15;64,98;72,94;67,76;61,01;43,15;61,06
49;deberta-base;SUM+AVG-NS+SUM-NS_LYR-1;three-tokens;SUM+AVG-NS+SUM-NS;LYR-1;4,00;torch.Size([63, 2304]);12,00;0,00;batch-64-nhid-0-inlayer-0;NORMAL;58,68;60,13;65,24;72,88;67,62;-16,55;57,18;52,17
50;deberta-base;SUM+AVG-NS+MAX-NS_LYR-1;three-tokens;SUM+AVG-NS+MAX-NS;LYR-1;4,00;torch.Size([63, 2304]);12,00;0,00;batch-64-nhid-0-inlayer-0;NORMAL;59,06;58,92;64,99;72,82;67,49;60,19;53,49;62,42
51;deberta-base;SUM+SUM-NS+MAX-NS_LYR-1;three-tokens;SUM+SUM-NS+MAX-NS;LYR-1;4,00;torch.Size([63, 2304]);12,00;0,00;batch-64-nhid-0-inlayer-0;NORMAL;58,87;59,97;65,28;73,01;67,82;52,79;59,25;62,43
52;deberta-base;MAX+AVG-NS+SUM-NS_LYR-1;three-tokens;MAX+AVG-NS+SUM-NS;LYR-1;4,00;torch.Size([63, 2304]);12,00;0,00;batch-64-nhid-0-inlayer-0;NORMAL;59,03;59,79;65,42;73,26;68,32;40,83;58,87;60,79
53;deberta-base;MAX+AVG-NS+MAX-NS_LYR-1;three-tokens;MAX+AVG-NS+MAX-NS;LYR-1;4,00;torch.Size([63, 2304]);12,00;0,00;batch-64-nhid-0-inlayer-0;NORMAL;57,72;48,25;62,97;66,47;64,34;42,73;71,80;59,18
54;deberta-base;MAX+SUM-NS+MAX-NS_LYR-1;three-tokens;MAX+SUM-NS+MAX-NS;LYR-1;4,00;torch.Size([63, 2304]);12,00;0,00;batch-64-nhid-0-inlayer-0;NORMAL;59,31;59,16;65,44;73,45;68,58;37,26;38,48;57,38
55;deberta-base;AVG-NS+SUM-NS+MAX-NS_LYR-1;three-tokens;AVG-NS+SUM-NS+MAX-NS;LYR-1;4,00;torch.Size([63, 2304]);12,00;0,00;batch-64-nhid-0-inlayer-0;NORMAL;58,97;59,76;65,44;73,26;68,35;62,46;43,97;61,74
56;deberta-base;CLS+AVG_LYR-2;two-tokens;CLS+AVG;LYR-2;4,00;torch.Size([63, 1536]);12,00;0,00;batch-64-nhid-0-inlayer-0;NORMAL;55,52;55,28;61,43;69,48;63,23;69,31;76,22;64,35
57;deberta-base;CLS+SUM_LYR-2;two-tokens;CLS+SUM;LYR-2;4,00;torch.Size([63, 1536]);12,00;0,00;batch-64-nhid-0-inlayer-0;NORMAL;55,54;55,49;61,49;69,51;63,25;46,01;64,46;59,39
58;deberta-base;CLS+MAX_LYR-2;two-tokens;CLS+MAX;LYR-2;4,00;torch.Size([63, 1536]);12,00;0,00;batch-64-nhid-0-inlayer-0;NORMAL;54,98;44,12;59,52;63,95;58,09;64,10;75,48;60,03
59;deberta-base;CLS+AVG-NS_LYR-2;two-tokens;CLS+AVG-NS;LYR-2;4,00;torch.Size([63, 1536]);12,00;0,00;batch-64-nhid-0-inlayer-0;NORMAL;55,11;55,68;61,68;69,82;64,04;68,96;76,14;64,49
60;deberta-base;CLS+SUM-NS_LYR-2;two-tokens;CLS+SUM-NS;LYR-2;4,00;torch.Size([63, 1536]);12,00;0,00;batch-64-nhid-0-inlayer-0;NORMAL;55,12;55,90;61,77;70,00;64,22;50,02;66,72;60,54
61;deberta-base;CLS+MAX-NS_LYR-2;two-tokens;CLS+MAX-NS;LYR-2;4,00;torch.Size([63, 1536]);12,00;0,00;batch-64-nhid-0-inlayer-0;NORMAL;53,83;43,76;58,85;63,66;58,48;63,80;75,40;59,68
62;deberta-base;AVG+SUM_LYR-2;two-tokens;AVG+SUM;LYR-2;4,00;torch.Size([63, 1536]);12,00;0,00;batch-64-nhid-0-inlayer-0;NORMAL;55,56;55,42;61,45;69,49;63,24;0,00;65,80;52,99
63;deberta-base;AVG+MAX_LYR-2;two-tokens;AVG+MAX;LYR-2;4,00;torch.Size([63, 1536]);12,00;0,00;batch-64-nhid-0-inlayer-0;NORMAL;55,17;45,54;59,66;64,72;58,72;67,37;77,29;61,21
64;deberta-base;AVG+AVG-NS_LYR-2;two-tokens;AVG+AVG-NS;LYR-2;4,00;torch.Size([63, 1536]);12,00;0,00;batch-64-nhid-0-inlayer-0;NORMAL;55,29;55,64;61,66;69,79;63,91;66,88;76,27;64,21
65;deberta-base;AVG+SUM-NS_LYR-2;two-tokens;AVG+SUM-NS;LYR-2;4,00;torch.Size([63, 1536]);12,00;0,00;batch-64-nhid-0-inlayer-0;NORMAL;55,15;55,78;61,73;69,97;64,19;26,33;65,96;57,01
66;deberta-base;AVG+MAX-NS_LYR-2;two-tokens;AVG+MAX-NS;LYR-2;4,00;torch.Size([63, 1536]);12,00;0,00;batch-64-nhid-0-inlayer-0;NORMAL;54,24;45,17;59,19;64,49;59,09;67,19;77,27;60,95
67;deberta-base;SUM+MAX_LYR-2;two-tokens;SUM+MAX;LYR-2;4,00;torch.Size([63, 1536]);12,00;0,00;batch-64-nhid-0-inlayer-0;NORMAL;55,83;54,52;61,39;69,74;63,53;47,65;41,42;56,30
68;deberta-base;SUM+AVG-NS_LYR-2;two-tokens;SUM+AVG-NS;LYR-2;4,00;torch.Size([63, 1536]);12,00;0,00;batch-64-nhid-0-inlayer-0;NORMAL;55,54;55,22;61,38;69,45;63,25;-1,10;51,98;50,82
69;deberta-base;SUM+SUM-NS_LYR-2;two-tokens;SUM+SUM-NS;LYR-2;4,00;torch.Size([63, 1536]);12,00;0,00;batch-64-nhid-0-inlayer-0;NORMAL;55,32;55,77;61,67;69,78;63,81;56,29;0,00;51,81
70;deberta-base;SUM+MAX-NS_LYR-2;two-tokens;SUM+MAX-NS;LYR-2;4,00;torch.Size([63, 1536]);12,00;0,00;batch-64-nhid-0-inlayer-0;NORMAL;55,78;54,47;61,39;69,72;63,53;0,00;38,56;49,07
71;deberta-base;MAX+AVG-NS_LYR-2;two-tokens;MAX+AVG-NS;LYR-2;4,00;torch.Size([63, 1536]);12,00;0,00;batch-64-nhid-0-inlayer-0;NORMAL;54,85;45,48;59,19;64,38;58,47;67,50;77,29;61,02
72;deberta-base;MAX+SUM-NS_LYR-2;two-tokens;MAX+SUM-NS;LYR-2;4,00;torch.Size([63, 1536]);12,00;0,00;batch-64-nhid-0-inlayer-0;NORMAL;55,57;55,08;61,68;70,20;64,35;0,00;52,61;51,36
73;deberta-base;MAX+MAX-NS_LYR-2;two-tokens;MAX+MAX-NS;LYR-2;4,00;torch.Size([63, 1536]);12,00;0,00;batch-64-nhid-0-inlayer-0;NORMAL;54,38;44,04;59,23;63,85;58,36;61,44;74,34;59,38
74;deberta-base;AVG-NS+SUM-NS_LYR-2;two-tokens;AVG-NS+SUM-NS;LYR-2;4,00;torch.Size([63, 1536]);12,00;0,00;batch-64-nhid-0-inlayer-0;NORMAL;55,15;55,72;61,67;69,94;64,17;34,97;64,72;58,05
75;deberta-base;AVG-NS+MAX-NS_LYR-2;two-tokens;AVG-NS+MAX-NS;LYR-2;4,00;torch.Size([63, 1536]);12,00;0,00;batch-64-nhid-0-inlayer-0;NORMAL;54,08;45,16;58,74;64,10;58,83;67,58;77,27;60,82
76;deberta-base;SUM-NS+MAX-NS_LYR-2;two-tokens;SUM-NS+MAX-NS;LYR-2;4,00;torch.Size([63, 1536]);12,00;0,00;batch-64-nhid-0-inlayer-0;NORMAL;55,48;55,03;61,68;70,20;64,34;46,91;47,90;57,36
77;deberta-base;CLS+AVG+SUM_LYR-2;three-tokens;CLS+AVG+SUM;LYR-2;4,00;torch.Size([63, 2304]);12,00;0,00;batch-64-nhid-0-inlayer-0;NORMAL;55,55;55,43;61,44;69,50;63,26;54,65;70,53;61,48
78;deberta-base;CLS+AVG+MAX_LYR-2;three-tokens;CLS+AVG+MAX;LYR-2;4,00;torch.Size([63, 2304]);12,00;0,00;batch-64-nhid-0-inlayer-0;NORMAL;55,17;45,54;59,68;64,74;58,75;67,44;77,39;61,24
79;deberta-base;CLS+AVG+AVG-NS_LYR-2;three-tokens;CLS+AVG+AVG-NS;LYR-2;4,00;torch.Size([63, 2304]);12,00;0,00;batch-64-nhid-0-inlayer-0;NORMAL;55,28;55,56;61,60;69,73;63,83;67,03;76,30;64,19
80;deberta-base;CLS+AVG+SUM-NS_LYR-2;three-tokens;CLS+AVG+SUM-NS;LYR-2;4,00;torch.Size([63, 2304]);12,00;0,00;batch-64-nhid-0-inlayer-0;NORMAL;55,15;55,76;61,73;69,97;64,20;27,59;69,73;57,73
81;deberta-base;CLS+AVG+MAX-NS_LYR-2;three-tokens;CLS+AVG+MAX-NS;LYR-2;4,00;torch.Size([63, 2304]);12,00;0,00;batch-64-nhid-0-inlayer-0;NORMAL;54,24;45,18;59,20;64,53;59,13;67,21;77,38;60,98
82;deberta-base;CLS+SUM+MAX_LYR-2;three-tokens;CLS+SUM+MAX;LYR-2;4,00;torch.Size([63, 2304]);12,00;0,00;batch-64-nhid-0-inlayer-0;NORMAL;55,83;54,53;61,39;69,74;63,54;39,94;-2,90;48,87
83;deberta-base;CLS+SUM+AVG-NS_LYR-2;three-tokens;CLS+SUM+AVG-NS;LYR-2;4,00;torch.Size([63, 2304]);12,00;0,00;batch-64-nhid-0-inlayer-0;NORMAL;55,55;55,22;61,38;69,46;63,25;55,45;37,96;56,90
84;deberta-base;CLS+SUM+SUM-NS_LYR-2;three-tokens;CLS+SUM+SUM-NS;LYR-2;4,00;torch.Size([63, 2304]);12,00;0,00;batch-64-nhid-0-inlayer-0;NORMAL;55,33;55,77;61,67;69,78;63,81;56,40;0,00;51,82
85;deberta-base;CLS+SUM+MAX-NS_LYR-2;three-tokens;CLS+SUM+MAX-NS;LYR-2;4,00;torch.Size([63, 2304]);12,00;0,00;batch-64-nhid-0-inlayer-0;NORMAL;55,78;54,48;61,38;69,72;63,52;60,49;1,57;52,42
86;deberta-base;CLS+MAX+AVG-NS_LYR-2;three-tokens;CLS+MAX+AVG-NS;LYR-2;4,00;torch.Size([63, 2304]);12,00;0,00;batch-64-nhid-0-inlayer-0;NORMAL;54,88;45,44;59,21;64,40;58,51;67,63;77,34;61,06
87;deberta-base;CLS+MAX+SUM-NS_LYR-2;three-tokens;CLS+MAX+SUM-NS;LYR-2;4,00;torch.Size([63, 2304]);12,00;0,00;batch-64-nhid-0-inlayer-0;NORMAL;55,57;55,07;61,68;70,20;64,35;1,51;66,80;53,59
88;deberta-base;CLS+MAX+MAX-NS_LYR-2;three-tokens;CLS+MAX+MAX-NS;LYR-2;4,00;torch.Size([63, 2304]);12,00;0,00;batch-64-nhid-0-inlayer-0;NORMAL;54,40;44,05;59,23;63,87;58,38;61,45;70,97;58,91
89;deberta-base;CLS+AVG-NS+SUM-NS_LYR-2;three-tokens;CLS+AVG-NS+SUM-NS;LYR-2;4,00;torch.Size([63, 2304]);12,00;0,00;batch-64-nhid-0-inlayer-0;NORMAL;55,17;55,70;61,67;69,94;64,17;-12,81;37,95;47,40
90;deberta-base;CLS+AVG-NS+MAX-NS_LYR-2;three-tokens;CLS+AVG-NS+MAX-NS;LYR-2;4,00;torch.Size([63, 2304]);12,00;0,00;batch-64-nhid-0-inlayer-0;NORMAL;54,08;45,17;58,74;64,13;58,85;67,55;77,40;60,85
91;deberta-base;CLS+SUM-NS+MAX-NS_LYR-2;three-tokens;CLS+SUM-NS+MAX-NS;LYR-2;4,00;torch.Size([63, 2304]);12,00;0,00;batch-64-nhid-0-inlayer-0;NORMAL;55,48;55,00;61,68;70,20;64,34;31,78;-3,10;47,91
92;deberta-base;AVG+SUM+MAX_LYR-2;three-tokens;AVG+SUM+MAX;LYR-2;4,00;torch.Size([63, 2304]);12,00;0,00;batch-64-nhid-0-inlayer-0;NORMAL;55,85;54,48;61,35;69,71;63,47;49,05;16,89;52,97
93;deberta-base;AVG+SUM+AVG-NS_LYR-2;three-tokens;AVG+SUM+AVG-NS;LYR-2;4,00;torch.Size([63, 2304]);12,00;0,00;batch-64-nhid-0-inlayer-0;NORMAL;55,56;55,09;61,34;69,43;63,22;53,76;34,99;56,20
94;deberta-base;AVG+SUM+SUM-NS_LYR-2;three-tokens;AVG+SUM+SUM-NS;LYR-2;4,00;torch.Size([63, 2304]);12,00;0,00;batch-64-nhid-0-inlayer-0;NORMAL;55,33;55,74;61,65;69,77;63,79;0,00;0,00;43,75
95;deberta-base;AVG+SUM+MAX-NS_LYR-2;three-tokens;AVG+SUM+MAX-NS;LYR-2;4,00;torch.Size([63, 2304]);12,00;0,00;batch-64-nhid-0-inlayer-0;NORMAL;55,80;54,43;61,35;69,70;63,48;57,81;-2,96;51,37
96;deberta-base;AVG+MAX+AVG-NS_LYR-2;three-tokens;AVG+MAX+AVG-NS;LYR-2;4,00;torch.Size([63, 2304]);12,00;0,00;batch-64-nhid-0-inlayer-0;NORMAL;55,07;46,54;59,43;64,97;58,98;67,78;77,59;61,48
97;deberta-base;AVG+MAX+SUM-NS_LYR-2;three-tokens;AVG+MAX+SUM-NS;LYR-2;4,00;torch.Size([63, 2304]);12,00;0,00;batch-64-nhid-0-inlayer-0;NORMAL;55,59;55,00;61,64;70,18;64,32;60,95;39,07;58,11
98;deberta-base;AVG+MAX+MAX-NS_LYR-2;three-tokens;AVG+MAX+MAX-NS;LYR-2;4,00;torch.Size([63, 2304]);12,00;0,00;batch-64-nhid-0-inlayer-0;NORMAL;54,57;44,81;59,39;64,35;58,63;64,26;73,52;59,93
99;deberta-base;AVG+AVG-NS+SUM-NS_LYR-2;three-tokens;AVG+AVG-NS+SUM-NS;LYR-2;4,00;torch.Size([63, 2304]);12,00;0,00;batch-64-nhid-0-inlayer-0;NORMAL;55,16;55,59;61,63;69,91;64,16;-7,72;42,38;48,73
100;deberta-base;AVG+AVG-NS+MAX-NS_LYR-2;three-tokens;AVG+AVG-NS+MAX-NS;LYR-2;4,00;torch.Size([63, 2304]);12,00;0,00;batch-64-nhid-0-inlayer-0;NORMAL;54,38;46,21;59,11;64,78;59,38;67,71;77,66;61,32
101;deberta-base;AVG+SUM-NS+MAX-NS_LYR-2;three-tokens;AVG+SUM-NS+MAX-NS;LYR-2;4,00;torch.Size([63, 2304]);12,00;0,00;batch-64-nhid-0-inlayer-0;NORMAL;55,49;54,98;61,64;70,16;64,33;58,37;0,00;52,14
102;deberta-base;SUM+MAX+AVG-NS_LYR-2;three-tokens;SUM+MAX+AVG-NS;LYR-2;4,00;torch.Size([63, 2304]);12,00;0,00;batch-64-nhid-0-inlayer-0;NORMAL;55,85;54,34;61,30;69,67;63,45;61,26;54,40;60,04
