;model;pooling;type_pooling;agg;layer;epochs;out_vec_size;qtd_layers;nhid;params;best_layers;STS12;STS13;STS14;STS15;STS16;STSBenchmark;SICKRelatedness;avg_tasks
0;allmpnet;CLS_SUM-1-2;simple;CLS;SUM-1-2;4,00;torch.Size([63, 768]);12,00;0,00;batch-64-nhid-0-inlayer-12;NORMAL;31,66;17,23;24,61;21,49;30,40;50,23;63,61;34,17
1;allmpnet;AVG_SUM-1-2;simple;AVG;SUM-1-2;4,00;torch.Size([63, 768]);12,00;0,00;batch-64-nhid-0-inlayer-12;NORMAL;57,59;59,95;67,49;74,62;71,74;73,24;84,67;69,90
2;allmpnet;SUM_SUM-1-2;simple;SUM;SUM-1-2;4,00;torch.Size([63, 768]);12,00;0,00;batch-64-nhid-0-inlayer-12;NORMAL;57,59;59,95;67,49;74,62;71,74;54,10;77,24;66,10
3;allmpnet;MAX_SUM-1-2;simple;MAX;SUM-1-2;4,00;torch.Size([63, 768]);12,00;0,00;batch-64-nhid-0-inlayer-12;NORMAL;57,52;50,49;65,52;66,29;65,04;69,52;82,97;65,34
4;allmpnet;AVG-NS_SUM-1-2;simple-ns;AVG-NS;SUM-1-2;4,00;torch.Size([63, 768]);12,00;0,00;batch-64-nhid-0-inlayer-12;NORMAL;59,45;65,04;70,76;76,06;72,13;73,41;81,73;71,22
5;allmpnet;SUM-NS_SUM-1-2;simple-ns;SUM-NS;SUM-1-2;4,00;torch.Size([63, 768]);12,00;0,00;batch-64-nhid-0-inlayer-12;NORMAL;59,45;65,04;70,76;76,06;72,13;63,45;76,49;69,05
6;allmpnet;MAX-NS_SUM-1-2;simple-ns;MAX-NS;SUM-1-2;4,00;torch.Size([63, 768]);12,00;0,00;batch-64-nhid-0-inlayer-12;NORMAL;54,54;42,12;60,95;60,24;54,40;64,24;78,66;59,31
7;allmpnet;CLS_SUM-2-3;simple;CLS;SUM-2-3;4,00;torch.Size([63, 768]);12,00;0,00;batch-64-nhid-0-inlayer-12;NORMAL;36,97;28,63;34,98;29,88;39,47;60,61;76,09;43,80
8;allmpnet;AVG_SUM-2-3;simple;AVG;SUM-2-3;4,00;torch.Size([63, 768]);12,00;0,00;batch-64-nhid-0-inlayer-12;NORMAL;56,34;59,34;66,02;73,59;70,56;74,34;85,02;69,32
9;allmpnet;SUM_SUM-2-3;simple;SUM;SUM-2-3;4,00;torch.Size([63, 768]);12,00;0,00;batch-64-nhid-0-inlayer-12;NORMAL;56,34;59,34;66,02;73,59;70,56;-4,27;70,45;56,01
10;allmpnet;MAX_SUM-2-3;simple;MAX;SUM-2-3;4,00;torch.Size([63, 768]);12,00;0,00;batch-64-nhid-0-inlayer-12;NORMAL;56,59;49,07;65,48;66,48;65,20;69,48;83,35;65,10
11;allmpnet;AVG-NS_SUM-2-3;simple-ns;AVG-NS;SUM-2-3;4,00;torch.Size([63, 768]);12,00;0,00;batch-64-nhid-0-inlayer-12;NORMAL;58,99;66,52;70,00;75,57;72,32;74,99;82,93;71,62
12;allmpnet;SUM-NS_SUM-2-3;simple-ns;SUM-NS;SUM-2-3;4,00;torch.Size([63, 768]);12,00;0,00;batch-64-nhid-0-inlayer-12;NORMAL;58,99;66,52;70,00;75,57;72,32;62,97;78,50;69,27
13;allmpnet;MAX-NS_SUM-2-3;simple-ns;MAX-NS;SUM-2-3;4,00;torch.Size([63, 768]);12,00;0,00;batch-64-nhid-0-inlayer-12;NORMAL;54,19;40,95;60,41;59,02;55,42;64,71;80,21;59,27
14;allmpnet;CLS_SUM-3-4;simple;CLS;SUM-3-4;4,00;torch.Size([63, 768]);12,00;0,00;batch-64-nhid-0-inlayer-12;NORMAL;24,16;19,20;20,97;17,84;23,52;61,63;77,55;34,98
15;allmpnet;AVG_SUM-3-4;simple;AVG;SUM-3-4;4,00;torch.Size([63, 768]);12,00;0,00;batch-64-nhid-0-inlayer-12;NORMAL;57,68;60,30;66,23;74,08;71,06;75,40;85,21;69,99
16;allmpnet;SUM_SUM-3-4;simple;SUM;SUM-3-4;4,00;torch.Size([63, 768]);12,00;0,00;batch-64-nhid-0-inlayer-12;NORMAL;57,68;60,30;66,23;74,08;71,06;62,95;2,72;56,43
17;allmpnet;MAX_SUM-3-4;simple;MAX;SUM-3-4;4,00;torch.Size([63, 768]);12,00;0,00;batch-64-nhid-0-inlayer-12;NORMAL;58,48;50,67;67,08;68,24;68,43;69,29;83,86;66,58
18;allmpnet;AVG-NS_SUM-3-4;simple-ns;AVG-NS;SUM-3-4;4,00;torch.Size([63, 768]);12,00;0,00;batch-64-nhid-0-inlayer-12;NORMAL;59,71;67,18;69,69;75,66;72,79;74,49;83,61;71,88
19;allmpnet;SUM-NS_SUM-3-4;simple-ns;SUM-NS;SUM-3-4;4,00;torch.Size([63, 768]);12,00;0,00;batch-64-nhid-0-inlayer-12;NORMAL;59,71;67,18;69,69;75,66;72,79;64,45;78,93;69,77
20;allmpnet;MAX-NS_SUM-3-4;simple-ns;MAX-NS;SUM-3-4;4,00;torch.Size([63, 768]);12,00;0,00;batch-64-nhid-0-inlayer-12;NORMAL;55,37;40,77;60,81;58,35;56,77;67,09;81,19;60,05
21;allmpnet;CLS_SUM-4-5;simple;CLS;SUM-4-5;4,00;torch.Size([63, 768]);12,00;0,00;batch-64-nhid-0-inlayer-12;NORMAL;12,62;1,69;10,95;4,08;8,43;49,69;78,43;23,70
22;allmpnet;AVG_SUM-4-5;simple;AVG;SUM-4-5;4,00;torch.Size([63, 768]);12,00;0,00;batch-64-nhid-0-inlayer-12;NORMAL;59,18;60,90;66,43;74,58;72,17;76,58;85,48;70,76
23;allmpnet;SUM_SUM-4-5;simple;SUM;SUM-4-5;4,00;torch.Size([63, 768]);12,00;0,00;batch-64-nhid-0-inlayer-12;NORMAL;59,18;60,90;66,43;74,58;72,17;57,58;58,09;64,13
24;allmpnet;MAX_SUM-4-5;simple;MAX;SUM-4-5;4,00;torch.Size([63, 768]);12,00;0,00;batch-64-nhid-0-inlayer-12;NORMAL;60,33;52,78;67,96;69,63;70,98;71,09;84,38;68,16
25;allmpnet;AVG-NS_SUM-4-5;simple-ns;AVG-NS;SUM-4-5;4,00;torch.Size([63, 768]);12,00;0,00;batch-64-nhid-0-inlayer-12;NORMAL;60,72;67,21;69,59;75,73;73,33;74,43;84,27;72,18
26;allmpnet;SUM-NS_SUM-4-5;simple-ns;SUM-NS;SUM-4-5;4,00;torch.Size([63, 768]);12,00;0,00;batch-64-nhid-0-inlayer-12;NORMAL;60,72;67,21;69,59;75,73;73,33;61,74;80,21;69,79
27;allmpnet;MAX-NS_SUM-4-5;simple-ns;MAX-NS;SUM-4-5;4,00;torch.Size([63, 768]);12,00;0,00;batch-64-nhid-0-inlayer-12;NORMAL;56,13;40,57;60,63;57,45;57,93;66,63;82,33;60,24
28;allmpnet;CLS_SUM-5-6;simple;CLS;SUM-5-6;4,00;torch.Size([63, 768]);12,00;0,00;batch-64-nhid-0-inlayer-12;NORMAL;13,24;2,01;10,39;3,56;10,01;45,04;71,17;22,20
29;allmpnet;AVG_SUM-5-6;simple;AVG;SUM-5-6;4,00;torch.Size([63, 768]);12,00;0,00;batch-64-nhid-0-inlayer-12;NORMAL;60,00;60,20;66,21;74,33;73,24;77,59;85,73;71,04
30;allmpnet;SUM_SUM-5-6;simple;SUM;SUM-5-6;4,00;torch.Size([63, 768]);12,00;0,00;batch-64-nhid-0-inlayer-12;NORMAL;60,00;60,20;66,21;74,33;73,24;54,55;63,12;64,52
31;allmpnet;MAX_SUM-5-6;simple;MAX;SUM-5-6;4,00;torch.Size([63, 768]);12,00;0,00;batch-64-nhid-0-inlayer-12;NORMAL;60,71;53,12;68,39;70,52;72,26;70,78;84,32;68,59
32;allmpnet;AVG-NS_SUM-5-6;simple-ns;AVG-NS;SUM-5-6;4,00;torch.Size([63, 768]);12,00;0,00;batch-64-nhid-0-inlayer-12;NORMAL;61,66;66,99;69,51;75,55;73,59;74,74;85,15;72,45
33;allmpnet;SUM-NS_SUM-5-6;simple-ns;SUM-NS;SUM-5-6;4,00;torch.Size([63, 768]);12,00;0,00;batch-64-nhid-0-inlayer-12;NORMAL;61,66;66,99;69,51;75,55;73,59;63,88;80,21;70,20
34;allmpnet;MAX-NS_SUM-5-6;simple-ns;MAX-NS;SUM-5-6;4,00;torch.Size([63, 768]);12,00;0,00;batch-64-nhid-0-inlayer-12;NORMAL;57,21;42,82;62,23;60,75;59,68;67,97;83,38;62,01
35;allmpnet;CLS_SUM-6-7;simple;CLS;SUM-6-7;4,00;torch.Size([63, 768]);12,00;0,00;batch-64-nhid-0-inlayer-12;NORMAL;14,59;2,42;10,53;4,82;14,26;44,38;53,48;20,64
36;allmpnet;AVG_SUM-6-7;simple;AVG;SUM-6-7;4,00;torch.Size([63, 768]);12,00;0,00;batch-64-nhid-0-inlayer-12;NORMAL;59,59;57,55;64,90;73,24;72,91;77,35;85,94;70,21
37;allmpnet;SUM_SUM-6-7;simple;SUM;SUM-6-7;4,00;torch.Size([63, 768]);12,00;0,00;batch-64-nhid-0-inlayer-12;NORMAL;59,59;57,55;64,90;73,24;72,91;65,61;62,74;65,22
38;allmpnet;MAX_SUM-6-7;simple;MAX;SUM-6-7;4,00;torch.Size([63, 768]);12,00;0,00;batch-64-nhid-0-inlayer-12;NORMAL;60,39;53,09;68,11;70,51;72,71;72,96;85,09;68,98
39;allmpnet;AVG-NS_SUM-6-7;simple-ns;AVG-NS;SUM-6-7;4,00;torch.Size([63, 768]);12,00;0,00;batch-64-nhid-0-inlayer-12;NORMAL;62,10;66,01;69,11;75,18;73,44;74,76;85,53;72,31
40;allmpnet;SUM-NS_SUM-6-7;simple-ns;SUM-NS;SUM-6-7;4,00;torch.Size([63, 768]);12,00;0,00;batch-64-nhid-0-inlayer-12;NORMAL;62,10;66,01;69,11;75,18;73,44;65,91;81,29;70,44
41;allmpnet;MAX-NS_SUM-6-7;simple-ns;MAX-NS;SUM-6-7;4,00;torch.Size([63, 768]);12,00;0,00;batch-64-nhid-0-inlayer-12;NORMAL;57,61;43,88;62,69;62,43;59,98;69,24;83,60;62,78
42;allmpnet;CLS_SUM-7-8;simple;CLS;SUM-7-8;4,00;torch.Size([63, 768]);12,00;0,00;batch-64-nhid-0-inlayer-12;NORMAL;14,18;-0,13;9,82;3,96;12,21;45,19;68,38;21,95
43;allmpnet;AVG_SUM-7-8;simple;AVG;SUM-7-8;4,00;torch.Size([63, 768]);12,00;0,00;batch-64-nhid-0-inlayer-12;NORMAL;59,86;55,04;64,49;73,33;73,00;79,03;86,25;70,15
44;allmpnet;SUM_SUM-7-8;simple;SUM;SUM-7-8;4,00;torch.Size([63, 768]);12,00;0,00;batch-64-nhid-0-inlayer-12;NORMAL;59,86;55,04;64,49;73,33;73,00;64,94;64,20;64,98
45;allmpnet;MAX_SUM-7-8;simple;MAX;SUM-7-8;4,00;torch.Size([63, 768]);12,00;0,00;batch-64-nhid-0-inlayer-12;NORMAL;60,44;53,56;67,82;70,73;73,06;74,73;85,07;69,34
46;allmpnet;AVG-NS_SUM-7-8;simple-ns;AVG-NS;SUM-7-8;4,00;torch.Size([63, 768]);12,00;0,00;batch-64-nhid-0-inlayer-12;NORMAL;62,50;65,05;69,06;75,34;73,41;75,55;86,03;72,42
47;allmpnet;SUM-NS_SUM-7-8;simple-ns;SUM-NS;SUM-7-8;4,00;torch.Size([63, 768]);12,00;0,00;batch-64-nhid-0-inlayer-12;NORMAL;62,50;65,05;69,06;75,34;73,41;65,12;79,48;69,99
48;allmpnet;MAX-NS_SUM-7-8;simple-ns;MAX-NS;SUM-7-8;4,00;torch.Size([63, 768]);12,00;0,00;batch-64-nhid-0-inlayer-12;NORMAL;58,02;45,32;63,16;64,37;60,79;70,21;83,68;63,65
49;allmpnet;CLS_SUM-8-9;simple;CLS;SUM-8-9;4,00;torch.Size([63, 768]);12,00;0,00;batch-64-nhid-0-inlayer-12;NORMAL;13,62;-7,36;8,18;2,83;9,69;42,42;70,28;19,95
50;allmpnet;AVG_SUM-8-9;simple;AVG;SUM-8-9;4,00;torch.Size([63, 768]);12,00;0,00;batch-64-nhid-0-inlayer-12;NORMAL;61,14;53,64;64,99;74,26;73,75;78,79;86,65;70,46
51;allmpnet;SUM_SUM-8-9;simple;SUM;SUM-8-9;4,00;torch.Size([63, 768]);12,00;0,00;batch-64-nhid-0-inlayer-12;NORMAL;61,14;53,64;64,99;74,26;73,75;68,22;63,44;65,63
52;allmpnet;MAX_SUM-8-9;simple;MAX;SUM-8-9;4,00;torch.Size([63, 768]);12,00;0,00;batch-64-nhid-0-inlayer-12;NORMAL;61,14;54,50;68,14;71,31;73,25;75,03;85,29;69,81
53;allmpnet;AVG-NS_SUM-8-9;simple-ns;AVG-NS;SUM-8-9;4,00;torch.Size([63, 768]);12,00;0,00;batch-64-nhid-0-inlayer-12;NORMAL;63,40;64,72;69,69;76,07;73,99;75,83;86,18;72,84
54;allmpnet;SUM-NS_SUM-8-9;simple-ns;SUM-NS;SUM-8-9;4,00;torch.Size([63, 768]);12,00;0,00;batch-64-nhid-0-inlayer-12;NORMAL;63,40;64,72;69,69;76,07;73,99;67,09;79,25;70,60
55;allmpnet;MAX-NS_SUM-8-9;simple-ns;MAX-NS;SUM-8-9;4,00;torch.Size([63, 768]);12,00;0,00;batch-64-nhid-0-inlayer-12;NORMAL;58,75;47,80;64,23;66,18;61,63;71,51;84,52;64,95
56;allmpnet;CLS_SUM-9-10;simple;CLS;SUM-9-10;4,00;torch.Size([63, 768]);12,00;0,00;batch-64-nhid-0-inlayer-12;NORMAL;18,48;-1,54;14,49;13,66;17,11;49,81;66,49;25,50
57;allmpnet;AVG_SUM-9-10;simple;AVG;SUM-9-10;4,00;torch.Size([63, 768]);12,00;0,00;batch-64-nhid-0-inlayer-12;NORMAL;63,81;56,68;66,77;75,52;74,37;78,33;87,61;71,87
58;allmpnet;SUM_SUM-9-10;simple;SUM;SUM-9-10;4,00;torch.Size([63, 768]);12,00;0,00;batch-64-nhid-0-inlayer-12;NORMAL;63,81;56,68;66,77;75,52;74,37;67,15;63,29;66,80
59;allmpnet;MAX_SUM-9-10;simple;MAX;SUM-9-10;4,00;torch.Size([63, 768]);12,00;0,00;batch-64-nhid-0-inlayer-12;NORMAL;63,00;56,92;68,72;72,56;74,10;73,69;85,36;70,62
60;allmpnet;AVG-NS_SUM-9-10;simple-ns;AVG-NS;SUM-9-10;4,00;torch.Size([63, 768]);12,00;0,00;batch-64-nhid-0-inlayer-12;NORMAL;65,04;66,98;70,63;77,00;74,74;75,52;86,72;73,80
61;allmpnet;SUM-NS_SUM-9-10;simple-ns;SUM-NS;SUM-9-10;4,00;torch.Size([63, 768]);12,00;0,00;batch-64-nhid-0-inlayer-12;NORMAL;65,04;66,98;70,63;77,00;74,74;65,62;81,01;71,57
62;allmpnet;MAX-NS_SUM-9-10;simple-ns;MAX-NS;SUM-9-10;4,00;torch.Size([63, 768]);12,00;0,00;batch-64-nhid-0-inlayer-12;NORMAL;59,75;50,32;65,05;67,58;62,39;70,48;84,19;65,68
63;allmpnet;CLS_SUM-10-11;simple;CLS;SUM-10-11;4,00;torch.Size([63, 768]);12,00;0,00;batch-64-nhid-0-inlayer-12;NORMAL;36,60;17,09;26,69;44,56;57,42;64,22;78,86;46,49
64;allmpnet;AVG_SUM-10-11;simple;AVG;SUM-10-11;4,00;torch.Size([63, 768]);12,00;0,00;batch-64-nhid-0-inlayer-12;NORMAL;67,96;68,11;72,80;78,15;77,10;79,16;88,65;75,99
65;allmpnet;SUM_SUM-10-11;simple;SUM;SUM-10-11;4,00;torch.Size([63, 768]);12,00;0,00;batch-64-nhid-0-inlayer-12;NORMAL;67,96;68,11;72,80;78,15;77,10;66,43;76,25;72,40
66;allmpnet;MAX_SUM-10-11;simple;MAX;SUM-10-11;4,00;torch.Size([63, 768]);12,00;0,00;batch-64-nhid-0-inlayer-12;NORMAL;66,79;62,35;72,25;75,31;76,94;74,33;85,89;73,41
67;allmpnet;AVG-NS_SUM-10-11;simple-ns;AVG-NS;SUM-10-11;4,00;torch.Size([63, 768]);12,00;0,00;batch-64-nhid-0-inlayer-12;NORMAL;68,67;73,27;74,02;79,01;76,05;76,42;87,38;76,40
68;allmpnet;SUM-NS_SUM-10-11;simple-ns;SUM-NS;SUM-10-11;4,00;torch.Size([63, 768]);12,00;0,00;batch-64-nhid-0-inlayer-12;NORMAL;68,67;73,27;74,02;79,01;76,05;64,74;82,52;74,04
69;allmpnet;MAX-NS_SUM-10-11;simple-ns;MAX-NS;SUM-10-11;4,00;torch.Size([63, 768]);12,00;0,00;batch-64-nhid-0-inlayer-12;NORMAL;62,96;55,47;67,81;70,40;64,79;70,85;84,45;68,10
70;allmpnet;CLS_SUM-11-12;simple;CLS;SUM-11-12;4,00;torch.Size([63, 768]);12,00;0,00;batch-64-nhid-0-inlayer-12;NORMAL;69,56;72,91;77,39;80,68;82,50;82,42;86,79;78,89
71;allmpnet;AVG_SUM-11-12;simple;AVG;SUM-11-12;4,00;torch.Size([63, 768]);12,00;0,00;batch-64-nhid-0-inlayer-12;NORMAL;71,58;75,92;78,88;81,23;80,99;81,43;89,13;79,88
72;allmpnet;SUM_SUM-11-12;simple;SUM;SUM-11-12;4,00;torch.Size([63, 768]);12,00;0,00;batch-64-nhid-0-inlayer-12;NORMAL;71,58;75,92;78,88;81,23;80,99;74,68;81,73;77,86
73;allmpnet;MAX_SUM-11-12;simple;MAX;SUM-11-12;4,00;torch.Size([63, 768]);12,00;0,00;batch-64-nhid-0-inlayer-12;NORMAL;69,45;68,56;76,29;77,84;79,63;79,74;86,93;76,92
74;allmpnet;AVG-NS_SUM-11-12;simple-ns;AVG-NS;SUM-11-12;4,00;torch.Size([63, 768]);12,00;0,00;batch-64-nhid-0-inlayer-12;NORMAL;72,65;78,09;79,17;81,86;80,35;80,16;88,60;80,13
75;allmpnet;SUM-NS_SUM-11-12;simple-ns;SUM-NS;SUM-11-12;4,00;torch.Size([63, 768]);12,00;0,00;batch-64-nhid-0-inlayer-12;NORMAL;72,65;78,09;79,17;81,86;80,35;69,71;85,15;78,14
76;allmpnet;MAX-NS_SUM-11-12;simple-ns;MAX-NS;SUM-11-12;4,00;torch.Size([63, 768]);12,00;0,00;batch-64-nhid-0-inlayer-12;NORMAL;67,40;63,57;73,23;74,35;71,40;75,92;85,68;73,08
77;allmpnet;CLS_SUM-1-3;simple;CLS;SUM-1-3;4,00;torch.Size([63, 768]);12,00;0,00;batch-64-nhid-0-inlayer-12;NORMAL;37,58;28,39;35,02;30,19;39,82;60,35;76,13;43,93
78;allmpnet;AVG_SUM-1-3;simple;AVG;SUM-1-3;4,00;torch.Size([63, 768]);12,00;0,00;batch-64-nhid-0-inlayer-12;NORMAL;57,68;60,29;67,23;74,53;71,83;72,62;85,20;69,91
79;allmpnet;SUM_SUM-1-3;simple;SUM;SUM-1-3;4,00;torch.Size([63, 768]);12,00;0,00;batch-64-nhid-0-inlayer-12;NORMAL;57,68;60,29;67,23;74,53;71,83;-1,43;61,80;55,99
80;allmpnet;MAX_SUM-1-3;simple;MAX;SUM-1-3;4,00;torch.Size([63, 768]);12,00;0,00;batch-64-nhid-0-inlayer-12;NORMAL;58,23;50,86;66,23;67,02;66,37;70,03;83,02;65,97
81;allmpnet;AVG-NS_SUM-1-3;simple-ns;AVG-NS;SUM-1-3;4,00;torch.Size([63, 768]);12,00;0,00;batch-64-nhid-0-inlayer-12;NORMAL;59,65;66,47;70,73;76,06;72,53;72,87;81,82;71,45
82;allmpnet;SUM-NS_SUM-1-3;simple-ns;SUM-NS;SUM-1-3;4,00;torch.Size([63, 768]);12,00;0,00;batch-64-nhid-0-inlayer-12;NORMAL;59,65;66,47;70,73;76,06;72,53;64,84;74,38;69,24
83;allmpnet;MAX-NS_SUM-1-3;simple-ns;MAX-NS;SUM-1-3;4,00;torch.Size([63, 768]);12,00;0,00;batch-64-nhid-0-inlayer-12;NORMAL;55,20;42,61;61,41;60,67;55,75;63,02;78,87;59,65
84;allmpnet;CLS_SUM-2-4;simple;CLS;SUM-2-4;4,00;torch.Size([63, 768]);12,00;0,00;batch-64-nhid-0-inlayer-12;NORMAL;24,47;19,52;21,08;17,93;23,80;61,78;77,60;35,17
85;allmpnet;AVG_SUM-2-4;simple;AVG;SUM-2-4;4,00;torch.Size([63, 768]);12,00;0,00;batch-64-nhid-0-inlayer-12;NORMAL;57,76;60,38;66,71;74,26;71,48;73,14;85,17;69,84
86;allmpnet;SUM_SUM-2-4;simple;SUM;SUM-2-4;4,00;torch.Size([63, 768]);12,00;0,00;batch-64-nhid-0-inlayer-12;NORMAL;57,76;60,38;66,71;74,26;71,48;-1,78;64,01;56,12
87;allmpnet;MAX_SUM-2-4;simple;MAX;SUM-2-4;4,00;torch.Size([63, 768]);12,00;0,00;batch-64-nhid-0-inlayer-12;NORMAL;58,33;50,58;67,08;68,14;67,85;68,02;83,54;66,22
88;allmpnet;AVG-NS_SUM-2-4;simple-ns;AVG-NS;SUM-2-4;4,00;torch.Size([63, 768]);12,00;0,00;batch-64-nhid-0-inlayer-12;NORMAL;59,67;67,18;70,16;75,82;72,84;72,62;82,97;71,61
89;allmpnet;SUM-NS_SUM-2-4;simple-ns;SUM-NS;SUM-2-4;4,00;torch.Size([63, 768]);12,00;0,00;batch-64-nhid-0-inlayer-12;NORMAL;59,67;67,18;70,16;75,82;72,84;63,02;70,53;68,46
90;allmpnet;MAX-NS_SUM-2-4;simple-ns;MAX-NS;SUM-2-4;4,00;torch.Size([63, 768]);12,00;0,00;batch-64-nhid-0-inlayer-12;NORMAL;55,22;41,01;61,09;59,08;56,63;63,83;80,96;59,69
91;allmpnet;CLS_SUM-3-5;simple;CLS;SUM-3-5;4,00;torch.Size([63, 768]);12,00;0,00;batch-64-nhid-0-inlayer-12;NORMAL;13,74;1,88;11,46;5,19;9,94;51,47;77,99;24,53
92;allmpnet;AVG_SUM-3-5;simple;AVG;SUM-3-5;4,00;torch.Size([63, 768]);12,00;0,00;batch-64-nhid-0-inlayer-12;NORMAL;58,91;61,15;66,76;74,58;72,12;74,57;85,54;70,52
93;allmpnet;SUM_SUM-3-5;simple;SUM;SUM-3-5;4,00;torch.Size([63, 768]);12,00;0,00;batch-64-nhid-0-inlayer-12;NORMAL;58,91;61,15;66,76;74,58;72,12;1,62;-5,54;47,09
94;allmpnet;MAX_SUM-3-5;simple;MAX;SUM-3-5;4,00;torch.Size([63, 768]);12,00;0,00;batch-64-nhid-0-inlayer-12;NORMAL;59,85;52,14;67,96;69,18;70,06;68,90;83,98;67,44
95;allmpnet;AVG-NS_SUM-3-5;simple-ns;AVG-NS;SUM-3-5;4,00;torch.Size([63, 768]);12,00;0,00;batch-64-nhid-0-inlayer-12;NORMAL;60,48;67,61;69,92;75,84;73,19;72,38;83,62;71,86
96;allmpnet;SUM-NS_SUM-3-5;simple-ns;SUM-NS;SUM-3-5;4,00;torch.Size([63, 768]);12,00;0,00;batch-64-nhid-0-inlayer-12;NORMAL;60,48;67,61;69,92;75,84;73,19;64,16;73,53;69,25
97;allmpnet;MAX-NS_SUM-3-5;simple-ns;MAX-NS;SUM-3-5;4,00;torch.Size([63, 768]);12,00;0,00;batch-64-nhid-0-inlayer-12;NORMAL;56,27;41,56;61,55;59,17;58,11;66,22;81,44;60,62
98;allmpnet;CLS_SUM-4-6;simple;CLS;SUM-4-6;4,00;torch.Size([63, 768]);12,00;0,00;batch-64-nhid-0-inlayer-12;NORMAL;13,15;0,89;10,33;3,67;9,88;47,12;78,41;23,35
99;allmpnet;AVG_SUM-4-6;simple;AVG;SUM-4-6;4,00;torch.Size([63, 768]);12,00;0,00;batch-64-nhid-0-inlayer-12;NORMAL;60,21;61,10;66,88;74,80;73,15;75,92;85,53;71,08
100;allmpnet;SUM_SUM-4-6;simple;SUM;SUM-4-6;4,00;torch.Size([63, 768]);12,00;0,00;batch-64-nhid-0-inlayer-12;NORMAL;60,21;61,10;66,88;74,80;73,15;-0,37;0,00;47,97
101;allmpnet;MAX_SUM-4-6;simple;MAX;SUM-4-6;4,00;torch.Size([63, 768]);12,00;0,00;batch-64-nhid-0-inlayer-12;NORMAL;61,12;53,77;68,74;70,62;72,25;70,98;84,16;68,81
102;allmpnet;AVG-NS_SUM-4-6;simple-ns;AVG-NS;SUM-4-6;4,00;torch.Size([63, 768]);12,00;0,00;batch-64-nhid-0-inlayer-12;NORMAL;61,43;67,44;69,86;75,78;73,58;72,75;84,31;72,17
103;allmpnet;SUM-NS_SUM-4-6;simple-ns;SUM-NS;SUM-4-6;4,00;torch.Size([63, 768]);12,00;0,00;batch-64-nhid-0-inlayer-12;NORMAL;61,43;67,44;69,86;75,78;73,58;65,37;74,73;69,74
104;allmpnet;MAX-NS_SUM-4-6;simple-ns;MAX-NS;SUM-4-6;4,00;torch.Size([63, 768]);12,00;0,00;batch-64-nhid-0-inlayer-12;NORMAL;56,95;41,64;61,37;58,69;59,01;65,91;81,85;60,77
105;allmpnet;CLS_SUM-5-7;simple;CLS;SUM-5-7;4,00;torch.Size([63, 768]);12,00;0,00;batch-64-nhid-0-inlayer-12;NORMAL;13,70;2,46;10,17;3,86;11,43;44,96;70,17;22,39
106;allmpnet;AVG_SUM-5-7;simple;AVG;SUM-5-7;4,00;torch.Size([63, 768]);12,00;0,00;batch-64-nhid-0-inlayer-12;NORMAL;60,33;59,35;66,08;74,14;73,36;76,67;85,62;70,79
107;allmpnet;SUM_SUM-5-7;simple;SUM;SUM-5-7;4,00;torch.Size([63, 768]);12,00;0,00;batch-64-nhid-0-inlayer-12;NORMAL;60,33;59,35;66,08;74,14;73,36;0,00;-1,36;47,41
108;allmpnet;MAX_SUM-5-7;simple;MAX;SUM-5-7;4,00;torch.Size([63, 768]);12,00;0,00;batch-64-nhid-0-inlayer-12;NORMAL;61,01;53,87;68,83;70,93;72,99;72,34;84,62;69,23
109;allmpnet;AVG-NS_SUM-5-7;simple-ns;AVG-NS;SUM-5-7;4,00;torch.Size([63, 768]);12,00;0,00;batch-64-nhid-0-inlayer-12;NORMAL;62,13;66,91;69,60;75,56;73,61;73,24;84,84;72,27
110;allmpnet;SUM-NS_SUM-5-7;simple-ns;SUM-NS;SUM-5-7;4,00;torch.Size([63, 768]);12,00;0,00;batch-64-nhid-0-inlayer-12;NORMAL;62,13;66,91;69,60;75,56;73,61;65,84;74,91;69,79
111;allmpnet;MAX-NS_SUM-5-7;simple-ns;MAX-NS;SUM-5-7;4,00;torch.Size([63, 768]);12,00;0,00;batch-64-nhid-0-inlayer-12;NORMAL;57,73;43,76;62,88;62,03;60,17;67,74;82,38;62,38
112;allmpnet;CLS_SUM-6-8;simple;CLS;SUM-6-8;4,00;torch.Size([63, 768]);12,00;0,00;batch-64-nhid-0-inlayer-12;NORMAL;13,83;1,61;9,98;3,94;11,71;43,87;67,59;21,79
113;allmpnet;AVG_SUM-6-8;simple;AVG;SUM-6-8;4,00;torch.Size([63, 768]);12,00;0,00;batch-64-nhid-0-inlayer-12;NORMAL;60,70;57,60;65,79;73,83;73,67;76,45;86,06;70,59
114;allmpnet;SUM_SUM-6-8;simple;SUM;SUM-6-8;4,00;torch.Size([63, 768]);12,00;0,00;batch-64-nhid-0-inlayer-12;NORMAL;60,70;57,60;65,79;73,83;73,67;65,37;60,18;65,31
115;allmpnet;MAX_SUM-6-8;simple;MAX;SUM-6-8;4,00;torch.Size([63, 768]);12,00;0,00;batch-64-nhid-0-inlayer-12;NORMAL;61,19;54,59;68,88;71,29;73,62;72,99;84,73;69,61
116;allmpnet;AVG-NS_SUM-6-8;simple-ns;AVG-NS;SUM-6-8;4,00;torch.Size([63, 768]);12,00;0,00;batch-64-nhid-0-inlayer-12;NORMAL;62,67;66,35;69,65;75,47;73,64;73,72;85,49;72,42
